sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",1,1,3925,45120,-29095.001996
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",2,1,3925,45120,24405.0770789
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",3,1,3925,45120,-19561.2239568
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",1,1,34754,936154,-630827.562817
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",2,1,34754,936154,511009.755506
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",3,1,34754,936154,-413311.666384
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",1,1,80581,3837606,-2488612.4794
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",2,1,80581,3837606,1939003.27671
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",3,1,80581,3837606,-1494840.83159
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",1,1,85463,6202372,-3633434.22621
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",2,1,85463,6202372,2637416.36556
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",3,1,85463,6202372,-1873264.31878
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",1,1,58609,5827532,-2930821.94064
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",2,1,58609,5827532,1905621.04742
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",3,1,58609,5827532,-1206776.69826
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",1,1,30726,4009748,-1693593.36305
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",2,1,30726,4009748,966061.383444
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",3,1,30726,4009748,-529174.167945
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",1,1,12666,2015648,-689738.899055
