sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",1,10,3863,43450,-27308.2290878
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",2,10,3863,43450,22573.517909
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",3,10,3863,43450,-19094.0253417
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",1,10,35043,952762,-642041.084073
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",2,10,35043,952762,521232.721103
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",3,10,35043,952762,-421541.110116
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",1,10,80514,3839874,-2506019.99999
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",2,10,80514,3839874,1966023.34012
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",3,10,80514,3839874,-1521448.61482
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",1,10,85965,6227060,-3688891.80809
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",2,10,85965,6227060,2690371.40486
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",3,10,85965,6227060,-1921788.05369
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",1,10,58739,5859124,-2956185.68339
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",2,10,58739,5859124,1955347.2039
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",3,10,58739,5859124,-1244083.49913
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",1,10,30271,3840126,-1637977.18132
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",2,10,30271,3840126,948171.250716
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",3,10,30271,3840126,-510836.065431
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",1,10,12459,1984818,-683640.346241
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",2,10,12459,1984818,324319.597544
