sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,0_10,"[0,10)",1,5,3837,45478,-29276.4067139
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,0_10,"[0,10)",2,5,3837,45478,24453.1428119
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,0_10,"[0,10)",3,5,3837,45478,-19994.1162044
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,10_15,"[10,15)",1,5,35231,953864,-639934.676921
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,10_15,"[10,15)",2,5,35231,953864,519700.099262
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,10_15,"[10,15)",3,5,35231,953864,-421632.973128
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,15_20,"[15,20)",1,5,80641,3864078,-2513583.08043
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,15_20,"[15,20)",2,5,80641,3864078,1963025.26723
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,15_20,"[15,20)",3,5,80641,3864078,-1520095.54309
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,20_25,"[20,25)",1,5,85524,6158308,-3656768.39398
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,20_25,"[20,25)",2,5,85524,6158308,2669941.5302
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,20_25,"[20,25)",3,5,85524,6158308,-1911358.48317
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,25_30,"[25,30)",1,5,58739,5916016,-2993170.1767
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,25_30,"[25,30)",2,5,58739,5916016,1971692.09451
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,25_30,"[25,30)",3,5,58739,5916016,-1246715.3444
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,30_35,"[30,35)",1,5,30285,3890246,-1656338.20701
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,30_35,"[30,35)",2,5,30285,3890246,940997.07946
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,standard,30_35,"[30,35)",3,5,30285,3890246,-516953.003782
