sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",1,7,3909,45160,-29220.083068
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",2,7,3909,45160,24306.3279974
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",3,7,3909,45160,-19902.8026656
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",1,7,35274,948788,-639578.235281
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",2,7,35274,948788,522810.88895
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",3,7,35274,948788,-423496.957312
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",1,7,80692,3867976,-2519169.69093
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",2,7,80692,3867976,1970373.80468
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",3,7,80692,3867976,-1534877.48263
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",1,7,84997,6169352,-3633075.74379
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",2,7,84997,6169352,2652251.10955
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",3,7,84997,6169352,-1897062.65661
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",1,7,58391,5822172,-2951555.02986
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",2,7,58391,5822172,1953575.22497
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",3,7,58391,5822172,-1248604.38742
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",1,7,30682,3978512,-1685552.11247
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",2,7,30682,3978512,970247.382482
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",3,7,30682,3978512,-528300.642089
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",1,7,12823,2009330,-704411.384983
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",2,7,12823,2009330,334460.817529
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",3,7,12823,2009330,-147014.775099
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",1,7,5732,1139630,-306359.584743
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",2,7,5732,1139630,118902.520252
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",3,7,5732,1139630,-34749.2152295
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",1,7,3909,22956,-4884.05587781
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",2,7,3909,22956,1664.81448965
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",3,7,3909,22956,-612.426908605
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",1,7,35274,489264,-109103.823547
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",2,7,35274,489264,50280.7962092
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",3,7,35274,489264,-19834.3601503
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",1,7,80692,2243112,-542916.739751
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",2,7,80692,2243112,266913.66381
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",3,7,80692,2243112,-120180.102536
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",1,7,84997,4379564,-1038506.69608
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",2,7,84997,4379564,522364.202272
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",3,7,84997,4379564,-243806.731577
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",1,7,58391,5077682,-1033598.1832
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",2,7,58391,5077682,522120.72401
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",3,7,58391,5077682,-224829.754801
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",1,7,30682,4232520,-683417.074909
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",2,7,30682,4232520,321891.852703
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",3,7,30682,4232520,-139854.157153
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",1,7,12823,2643822,-334167.205049
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",2,7,12823,2643822,152617.095099
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",3,7,12823,2643822,-62749.9707369
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",1,7,5732,1900526,-158686.903009
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",2,7,5732,1900526,65005.7456778
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",3,7,5732,1900526,-22550.7445786
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,30_35,"[30,35)",1,7,30682,3978512,-1685552.11247
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,30_35,"[30,35)",2,7,30682,3978512,970247.382482
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,30_35,"[30,35)",3,7,30682,3978512,-528300.642089
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,35_40,"[35,40)",1,7,12823,2009330,-704411.384983
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,35_40,"[35,40)",2,7,12823,2009330,334460.817529
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,35_40,"[35,40)",3,7,12823,2009330,-147014.775099
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,40_45,"[40,45)",1,7,4206,792826,-228178.215646
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,40_45,"[40,45)",2,7,4206,792826,93695.9245802
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,40_45,"[40,45)",3,7,4206,792826,-31674.7728586
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,45_50,"[45,50)",1,7,1205,273456,-62223.4980736
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,45_50,"[45,50)",2,7,1205,273456,19791.6414554
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,45_50,"[45,50)",3,7,1205,273456,-2808.53261044
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,7,321,73348,-15957.8710229
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,7,321,73348,5414.95421608
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,7,321,73348,-265.909760495
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,7,30682,4232520,-683417.074909
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,7,30682,4232520,321891.852703
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,7,30682,4232520,-139854.157153
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,7,12823,2643822,-334167.205049
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,7,12823,2643822,152617.095099
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,7,12823,2643822,-62749.9707369
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,7,4206,1243180,-116074.612811
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,7,4206,1243180,46353.2746773
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,7,4206,1243180,-17091.6507943
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,7,1205,485576,-33901.737741
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,7,1205,485576,12661.9859763
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,7,1205,485576,-4023.69736885
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,7,321,171770,-8710.55245695
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,7,321,171770,5990.48502427
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,7,321,171770,-1435.39641546
