sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,10,85545,4498040,-1037685.01223
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,10,85545,4498040,496934.192443
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,10,85545,4498040,-225444.057634
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,10,58709,5225162,-1025611.45956
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,10,58709,5225162,485277.891803
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,10,58709,5225162,-208237.60889
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,10,30490,4305930,-667028.190251
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,10,30490,4305930,307655.075553
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,10,30490,4305930,-129503.942674
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,10,12675,2688588,-320711.582492
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,10,12675,2688588,135749.8988
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,10,12675,2688588,-52331.9609733
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,10,5810,1959208,-152083.101677
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,10,5810,1959208,65216.8023332
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,10,5810,1959208,-20374.8160731
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",1,10,30490,3952606,-1675157.66301
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",2,10,30490,3952606,957470.841532
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",3,10,30490,3952606,-510251.82962
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",1,10,12675,2041012,-693736.431226
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",2,10,12675,2041012,336484.136338
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",3,10,12675,2041012,-151538.55097
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",1,10,4301,812702,-230427.249843
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",2,10,4301,812702,91782.8044401
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",3,10,4301,812702,-38854.6498591
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",1,10,1180,265266,-56645.4646269
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",2,10,1180,265266,22071.307509
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",3,10,1180,265266,-8381.32700708
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,10,329,88208,-13904.9541792
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,10,329,88208,4605.07733036
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,10,329,88208,-2043.55005659
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,10,30490,4305930,-667028.190251
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,10,30490,4305930,307655.075553
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,10,30490,4305930,-129503.942674
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,10,12675,2688588,-320711.582492
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,10,12675,2688588,135749.8988
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,10,12675,2688588,-52331.9609733
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,10,4301,1298478,-115640.330894
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,10,4301,1298478,52094.7287419
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,10,4301,1298478,-15759.1664854
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,10,1180,481984,-27629.8684392
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,10,1180,481984,11227.1219183
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,10,1180,481984,-4063.05998511
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,10,329,178746,-8812.90234436
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,10,329,178746,1894.95167307
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,10,329,178746,-552.589602589
