sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",1,8,3810,43800,-28250.3090906
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",2,8,3810,43800,23156.312463
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",3,8,3810,43800,-18913.1039095
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",1,8,35144,957130,-641822.583252
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",2,8,35144,957130,521417.407607
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",3,8,35144,957130,-420566.21873
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",1,8,81048,3870868,-2522854.95176
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",2,8,81048,3870868,1973309.31918
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",3,8,81048,3870868,-1527840.81026
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",1,8,85261,6169570,-3644504.19517
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",2,8,85261,6169570,2656281.92674
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",3,8,85261,6169570,-1901601.92279
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",1,8,58634,5877926,-2982845.33063
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",2,8,58634,5877926,1961067.98301
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",3,8,58634,5877926,-1242026.3007
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",1,8,30437,3939292,-1674263.52106
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",2,8,30437,3939292,960142.019499
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",3,8,30437,3939292,-531968.348448
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",1,8,12512,2003368,-703428.15271
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",2,8,12512,2003368,341515.457354
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",3,8,12512,2003368,-158089.870716
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",1,8,5654,1118390,-302097.777125
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",2,8,5654,1118390,122228.036399
