sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",1,5,3890,45160,-28885.7635448
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",2,5,3890,45160,23903.1415885
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",3,5,3890,45160,-19667.8194837
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",1,5,34793,947770,-636764.040909
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",2,5,34793,947770,518739.659729
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",3,5,34793,947770,-417707.074426
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",1,5,80040,3836012,-2491559.83166
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",2,5,80040,3836012,1942541.6202
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",3,5,80040,3836012,-1505715.71934
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",1,5,85716,6178674,-3637299.42072
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",2,5,85716,6178674,2641784.65292
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",3,5,85716,6178674,-1886251.8045
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",1,5,59049,5935102,-3010268.08022
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",2,5,59049,5935102,1968406.47157
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",3,5,59049,5935102,-1249379.50385
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",1,5,30501,3936680,-1649162.62245
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",2,5,30501,3936680,940528.343674
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",3,5,30501,3936680,-500668.28885
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",1,5,12756,1996584,-685969.09589
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",2,5,12756,1996584,340456.954854
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",3,5,12756,1996584,-150360.575697
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",1,5,5755,1169260,-319313.623797
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",2,5,5755,1169260,124471.528923
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",3,5,5755,1169260,-42700.8301317
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,5,3890,23276,-4748.9427186
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,5,3890,23276,2166.76486198
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,5,3890,23276,-993.821708341
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,5,34793,491968,-109024.233952
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,5,34793,491968,48890.7595396
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,5,34793,491968,-20871.3623798
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,5,80040,2272116,-534687.913904
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,5,80040,2272116,256362.1357
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,5,80040,2272116,-113463.129767
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,5,85716,4492448,-1036747.51792
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,5,85716,4492448,494641.04094
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,5,85716,4492448,-223577.026869
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,5,59049,5268614,-1037890.00678
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,5,59049,5268614,495461.179293
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,5,59049,5268614,-216875.001573
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,5,30501,4299712,-682166.541183
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,5,30501,4299712,303488.43721
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,5,30501,4299712,-127263.782458
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,5,12756,2660022,-325877.819657
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,5,12756,2660022,135099.544639
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,5,12756,2660022,-50461.2612321
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,5,5755,1938956,-157747.840815
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,5,5755,1938956,59454.4541259
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,5,5755,1938956,-26155.7555099
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",1,5,30501,3936680,-1649162.62245
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",2,5,30501,3936680,940528.343674
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",3,5,30501,3936680,-500668.28885
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",1,5,12756,1996584,-685969.09589
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",2,5,12756,1996584,340456.954854
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",3,5,12756,1996584,-150360.575697
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",1,5,4211,815622,-239157.947509
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",2,5,4211,815622,96648.6116499
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",3,5,4211,815622,-34147.1826677
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",1,5,1216,272504,-64755.4697279
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",2,5,1216,272504,23253.9768003
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",3,5,1216,272504,-5953.38396634
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,5,328,81134,-15400.2065596
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,5,328,81134,4568.94047321
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,5,328,81134,-2600.26349768
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,5,30501,4299712,-682166.541183
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,5,30501,4299712,303488.43721
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,5,30501,4299712,-127263.782458
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,5,12756,2660022,-325877.819657
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,5,12756,2660022,135099.544639
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,5,12756,2660022,-50461.2612321
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,5,4211,1253270,-112320.059878
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,5,4211,1253270,48969.2996259
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,5,4211,1253270,-22100.1073069
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,5,1216,499670,-36854.8941415
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,5,1216,499670,4602.32642461
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,5,1216,499670,-2476.70317398
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,5,328,186016,-8572.88679498
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,5,328,186016,5882.82807545
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,5,328,186016,-1578.94502904
