sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",1,11,3906,46114,-29326.8305343
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",2,11,3906,46114,24050.7390092
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",3,11,3906,46114,-19974.5318718
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",1,11,34907,954362,-644330.456354
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",2,11,34907,954362,523955.384617
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",3,11,34907,954362,-423210.461234
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",1,11,79939,3787490,-2446257.97715
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",2,11,79939,3787490,1904762.20768
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",3,11,79939,3787490,-1470652.19966
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",1,11,85740,6184342,-3624874.04787
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",2,11,85740,6184342,2629698.95069
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",3,11,85740,6184342,-1863133.4921
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",1,11,58944,5913206,-3003996.48915
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",2,11,58944,5913206,1970619.13788
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",3,11,58944,5913206,-1249470.72309
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",1,11,30707,3937386,-1657148.57132
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",2,11,30707,3937386,932751.071477
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",3,11,30707,3937386,-502987.815042
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",1,11,12566,1995048,-680750.665783
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",2,11,12566,1995048,328013.156778
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",3,11,12566,1995048,-148509.982287
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",1,11,5791,1095000,-275588.522608
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",2,11,5791,1095000,109084.371766
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",3,11,5791,1095000,-34748.1163099
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,11,3906,23978,-4430.34741335
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,11,3906,23978,1743.24825742
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,11,3906,23978,-571.580734385
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,11,34907,485510,-106520.517411
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,11,34907,485510,47723.9583034
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,11,34907,485510,-20193.150232
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,11,79939,2268522,-539433.944498
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,11,79939,2268522,256184.554442
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,11,79939,2268522,-114382.480617
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,11,85740,4510910,-1032080.51896
