sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",1,5,3976,46500,-29138.4349231
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",2,5,3976,46500,24559.5433919
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,0_10,"[0,10)",3,5,3976,46500,-20380.7261923
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",1,5,34761,942182,-632282.368941
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",2,5,34761,942182,513748.006312
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,10_15,"[10,15)",3,5,34761,942182,-415322.020205
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",1,5,80898,3842854,-2500742.04015
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",2,5,80898,3842854,1958908.071
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,15_20,"[15,20)",3,5,80898,3842854,-1511514.02598
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",1,5,85572,6203418,-3676446.54753
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",2,5,85572,6203418,2681879.37439
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,20_25,"[20,25)",3,5,85572,6203418,-1927610.86202
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",1,5,58512,5803168,-2958596.92187
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",2,5,58512,5803168,1929395.16517
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,25_30,"[25,30)",3,5,58512,5803168,-1223430.14585
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",1,5,30510,3924876,-1674478.48278
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",2,5,30510,3924876,962233.610088
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,30_35,"[30,35)",3,5,30510,3924876,-529791.703498
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",1,5,12608,2014186,-692899.64715
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",2,5,12608,2014186,342940.903771
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,35_40,"[35,40)",3,5,12608,2014186,-155153.668794
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",1,5,5663,1128700,-306502.813382
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",2,5,5663,1128700,131634.462082
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,standard,40_999,"[40,inf)",3,5,5663,1128700,-44824.1109895
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",1,5,3976,24040,-4878.87212244
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",2,5,3976,24040,2216.34878991
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",3,5,3976,24040,-747.262202631
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",1,5,34761,483534,-108108.835459
