sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",1,7,3783,42726,-26659.7006845
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",2,7,3783,42726,22551.0703057
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,0_10,"[0,10)",3,7,3783,42726,-18413.8585622
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",1,7,34708,942950,-632172.088118
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",2,7,34708,942950,513544.60627
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,10_15,"[10,15)",3,7,34708,942950,-412510.715802
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",1,7,80423,3851354,-2492091.55736
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",2,7,80423,3851354,1940371.55185
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,15_20,"[15,20)",3,7,80423,3851354,-1500176.88424
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",1,7,85881,6169220,-3604039.78129
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",2,7,85881,6169220,2614510.81655
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,20_25,"[20,25)",3,7,85881,6169220,-1857839.44735
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",1,7,58821,5889762,-2971762.92733
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",2,7,58821,5889762,1934115.03661
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,25_30,"[25,30)",3,7,58821,5889762,-1217399.18659
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",1,7,30475,3948012,-1675532.675
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",2,7,30475,3948012,975804.051016
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,30_35,"[30,35)",3,7,30475,3948012,-529202.716089
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",1,7,12579,2000622,-674251.639241
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",2,7,12579,2000622,324622.656919
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,35_40,"[35,40)",3,7,12579,2000622,-146804.484894
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",1,7,5830,1173336,-305233.186315
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",2,7,5830,1173336,117155.148599
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,standard,40_999,"[40,inf)",3,7,5830,1173336,-47138.1079118
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,7,3783,22780,-4398.29556034
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,7,3783,22780,1898.61559134
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,7,3783,22780,-829.273863798
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,7,34708,486530,-106940.954258
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,7,34708,486530,48346.9171046
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,7,34708,486530,-20363.5402445
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,7,80423,2295140,-541256.630653
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,7,80423,2295140,254827.982281
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,7,80423,2295140,-116145.088097
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,7,85881,4531260,-1039623.2898
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,7,85881,4531260,501185.289253
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,7,85881,4531260,-229928.047557
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,7,58821,5256634,-1031252.18297
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,7,58821,5256634,484838.405066
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,7,58821,5256634,-207573.913763
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,7,30475,4295096,-677703.507012
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,7,30475,4295096,305232.244801
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,7,30475,4295096,-123941.73166
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,7,12579,2663772,-315451.151606
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,7,12579,2663772,125856.216377
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,7,12579,2663772,-47684.3237325
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,7,5830,1980362,-157255.19922
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,7,5830,1980362,66023.677759
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,7,5830,1980362,-21198.6207724
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",1,7,30475,3948012,-1675532.675
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",2,7,30475,3948012,975804.051016
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,30_35,"[30,35)",3,7,30475,3948012,-529202.716089
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",1,7,12579,2000622,-674251.639241
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",2,7,12579,2000622,324622.656919
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,35_40,"[35,40)",3,7,12579,2000622,-146804.484894
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",1,7,4242,814444,-228477.486398
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",2,7,4242,814444,91211.5885112
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,40_45,"[40,45)",3,7,4242,814444,-36558.0734248
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",1,7,1243,275554,-63235.6726845
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",2,7,1243,275554,24321.3421605
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,45_50,"[45,50)",3,7,1243,275554,-9868.49493788
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,7,345,83338,-13520.0272323
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,7,345,83338,1622.21792755
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,7,345,83338,-711.539549088
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,7,30475,4295096,-677703.507012
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,7,30475,4295096,305232.244801
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,7,30475,4295096,-123941.73166
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,7,12579,2663772,-315451.151606
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,7,12579,2663772,125856.216377
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,7,12579,2663772,-47684.3237325
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,7,4242,1283200,-112438.489461
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,7,4242,1283200,54241.6069383
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,7,4242,1283200,-16436.8188742
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,7,1243,510480,-36172.6769905
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,7,1243,510480,11367.5128423
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,7,1243,510480,-3867.77916191
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,7,345,186682,-8644.03276844
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,7,345,186682,414.557978367
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,7,345,186682,-894.022736231
