sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",1,0,30282,4169090,-688525.214185
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",2,0,30282,4169090,328669.767064
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",3,0,30282,4169090,-133435.910374
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",1,0,12581,2583154,-324751.726921
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",2,0,12581,2583154,153016.424819
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",3,0,12581,2583154,-55765.1727169
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",1,0,5662,1883994,-158483.373112
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",2,0,5662,1883994,79997.8447573
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",3,0,5662,1883994,-23267.9380248
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,30_35,"[30,35)",1,0,30282,3910180,-1666875.39069
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,30_35,"[30,35)",2,0,30282,3910180,953111.153852
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,30_35,"[30,35)",3,0,30282,3910180,-512354.899993
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,35_40,"[35,40)",1,0,12581,1977820,-692614.710672
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,35_40,"[35,40)",2,0,12581,1977820,344568.715743
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,35_40,"[35,40)",3,0,12581,1977820,-155162.820938
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,40_45,"[40,45)",1,0,4177,792406,-219871.233497
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,40_45,"[40,45)",2,0,4177,792406,91710.9235151
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,40_45,"[40,45)",3,0,4177,792406,-43042.3380018
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,45_50,"[45,50)",1,0,1156,250792,-57189.8547707
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,45_50,"[45,50)",2,0,1156,250792,22206.9437616
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,45_50,"[45,50)",3,0,1156,250792,-5878.45324656
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,50_999,"[50,inf)",1,0,329,88082,-21016.3005818
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,50_999,"[50,inf)",2,0,329,88082,3780.13255924
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,high_multiplicity,50_999,"[50,inf)",3,0,329,88082,-1041.61830005
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,0,30282,4169090,-688525.214185
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,0,30282,4169090,328669.767064
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,0,30282,4169090,-133435.910374
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,0,12581,2583154,-324751.726921
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,0,12581,2583154,153016.424819
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,0,12581,2583154,-55765.1727169
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,0,4177,1235970,-116945.634528
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,0,4177,1235970,53666.1274973
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,0,4177,1235970,-18585.8848562
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,0,1156,466906,-33769.3135841
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,0,1156,466906,18878.6530569
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,0,1156,466906,-4171.21274305
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,0,329,181118,-7768.42499989
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,0,329,181118,7453.0642032
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,0,329,181118,-510.84042551
