axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err
beam,0_10,0.7407454464,0.0002873146544,0.6783983783,0.0004468990731,0.9158319929,0.0003887342296,0.7415761406,0.0002419531055,0.6792053296,0.0003547488126,0.9158942588,0.0003096384341,0.9988798261,0.000506281548,0.9988119185,0.0008396894201
beam,10_15,0.7312918598,0.0001648743297,0.6701337151,0.0002668201077,0.9163697177,0.0002128873096,0.7331932833,0.0001334411945,0.6722409088,0.0001971508578,0.9168672493,0.0001562221131,0.9974066545,0.0002889976699,0.9968654187,0.0004929604801
beam,15_20,0.6895796094,0.0001655379161,0.6157434085,0.0001869702289,0.892925777,0.0001972966468,0.6920030718,0.0001656363579,0.6181328285,0.0003121315896,0.8932515674,0.0002974740809,0.9964979022,0.0003378101308,0.9961344554,0.0005869475971
beam,20_25,0.6294459853,0.0001792965518,0.532511425,0.0003723823321,0.846000193,0.0004720644499,0.6324309065,0.0001859723016,0.5352946572,0.0003235108972,0.8464081241,0.0003724450144,0.9952802413,0.0004074690792,0.9948005605,0.0009194585683
beam,25_30,0.5659482151,0.0005851130421,0.4446327899,0.0007129817497,0.7856421808,0.0009098298322,0.5694043646,0.0004623424637,0.4476314696,0.0009769107214,0.7861398637,0.0013802356,0.9939302371,0.001306622354,0.993301008,0.002690026085
beam,30_35,0.5052439352,0.001289660822,0.3632451182,0.001914724857,0.7189499822,0.00288002593,0.5134032028,0.001196149362,0.3718463412,0.003142423146,0.7242774085,0.004723896191,0.9841074858,0.003401040258,0.9768688781,0.009729648013
beam,35_40,0.4585333649,0.002573261921,0.3102995939,0.006608528879,0.6767219522,0.01358209659,0.4555756354,0.005839454459,0.2923469625,0.00937315321,0.6417089496,0.01609370212,1.006492291,0.01408329037,1.061408647,0.04085428404
beam,40_999,0.442246246,0.022011926,0.3389110804,0.03544626729,0.7663402085,0.06036156772,0.4293102555,0.01662608797,0.2726346238,0.02482559799,0.6350526695,0.05539155786,1.030132032,0.06496505503,1.243096257,0.1723846776
