axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err
thrust,0_10,0.6078923143,0.0004735033572,0.4274500429,0.001232124624,0.7031673749,0.001615775545,0.6405028348,0.0006278798672,0.4484056165,0.001318104362,0.7000837345,0.00193524461,0.9490860639,0.00118832962,0.9532664782,0.003924596502
thrust,10_15,0.5969615314,0.0006284458561,0.3430314065,0.001487654649,0.5746289977,0.002156300195,0.6225407432,0.001480515852,0.34200129,0.005482514047,0.5493637063,0.007783757713,0.958911586,0.002493910997,1.003012025,0.01665696218
thrust,15_20,0.5873742147,0.00178591329,0.2859741675,0.006484850717,0.4868687804,0.01080861781,0.6088519216,0.004737111313,0.2787266231,0.0155259686,0.4577904958,0.02299199809,0.9647242522,0.008058726928,1.02600234,0.06170587324
thrust,20_25,0.5987198154,0.009741681281,0.3042250932,0.0483497538,0.5081259804,0.07582580905,0.5979873882,0.01226581562,0.2195247186,0.09329440244,0.3671059338,0.1535162679,1.00122482,0.02621366014,1.38583525,0.6287921388
thrust,25_30,0.2741794064,0.07670014673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thrust,30_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thrust,35_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thrust,40_999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
