axis,multiplicity_bin,quantity,data,data_err,mc,mc_err,data_over_mc,data_over_mc_err,mc_over_data,mc_over_data_err
beam,0_10,hV2TwoSub_2,0.7363651832,0.0004185984456,0.7368689223,0.000477882043,0.999316379,0.0008618171531,1.000684089,0.0008629966751
beam,10_15,hV2TwoSub_2,0.7203369983,0.0003175268056,0.7221971273,0.0002493883539,0.9974243473,0.0005585154021,1.002582304,0.0005614036394
beam,15_20,hV2TwoSub_2,0.6539374843,0.0002976130836,0.655840833,0.0004765501945,0.9970978497,0.0008548961972,1.002910597,0.0008598799567
beam,20_25,hV2TwoSub_2,0.5434852192,0.0008732919319,0.5468076757,0.0005066280028,0.9939239029,0.001843551286,1.006113242,0.001866160332
beam,25_30,hV2TwoSub_2,0.4192694128,0.002755990859,0.416776423,0.002766324037,1.0059816,0.009397395683,0.9940539668,0.009285973478
beam,30_35,hV2TwoSub_2,0.2922789369,0.00714448468,0.2961566748,0.01127276252,0.9869064648,0.04464421676,1.01326725,0.04583668703
beam,35_40,hV2TwoSub_2,0.252725365,0.02679584169,0.2283662778,0.03517010315,1.106666744,0.2069204073,0.903614395,0.1689544388
beam,40_999,hV2TwoSub_2,0.3761860514,0.126343618,0.2500951711,0.1318542806,1.504171591,0.9402637997,0.6648177682,0.4155802999
beam,0_10,hV2TwoSub_4,0.6959913995,0.0007976583451,0.698235567,0.0005630789191,0.9967859451,0.001396859252,1.003224418,0.001405881893
beam,10_15,hV2TwoSub_4,0.6775643818,0.0004899920848,0.6810830183,0.0003946365828,0.9948337626,0.0009218753007,1.005193066,0.0009314748803
beam,15_20,hV2TwoSub_4,0.5694577323,0.0006463677207,0.5721046177,0.0007980986833,0.9953734243,0.00179013544,1.00464808,0.001806815502
beam,20_25,hV2TwoSub_4,0.2286516027,0.02035327056,0.2327251124,0.01879187822,0.9824964756,0.1180781185,1.017815356,0.1223228023
beam,25_30,hV2TwoSub_4,0,0,0,0,0,0,0,0
beam,30_35,hV2TwoSub_4,0,0,0,0,0,0,0,0
beam,35_40,hV2TwoSub_4,0,0,0.396111748,0.1194867606,0,0,0,0
beam,40_999,hV2TwoSub_4,0.5667212325,0.06802321272,0,0,0,0,0,0
beam,0_10,hV2TwoSub_6,0.6916488825,0.0009667025934,0.6935189999,0.0006066385071,0.9973034374,0.001644386299,1.002703854,0.001653290681
beam,10_15,hV2TwoSub_6,0.6724034436,0.0005432180434,0.6763724037,0.0004551579445,0.9941319899,0.001045262695,1.005902647,0.001057638746
beam,15_20,hV2TwoSub_6,0.5515773539,0.0009127918245,0.5544532718,0.0009328753096,0.9948130563,0.002347730492,1.005213988,0.002372276396
beam,20_25,hV2TwoSub_6,0,0,0,0,0,0,0,0
beam,25_30,hV2TwoSub_6,0,0,0,0,0,0,0,0
beam,30_35,hV2TwoSub_6,0,0,0.4124404491,0.03037078745,0,0,0,0
beam,35_40,hV2TwoSub_6,0,0,0,0,0,0,0,0
beam,40_999,hV2TwoSub_6,0.5810574151,0.1045221428,0,0,0,0,0,0
beam,0_10,hV2TwoSub_8,0.6905607172,0.0009895243182,0.6925606667,0.0006785801266,0.9971122393,0.001730878542,1.002896124,0.001740918738
beam,10_15,hV2TwoSub_8,0.6713406702,0.0005608485459,0.6753887834,0.0004698285838,0.9940062475,0.001080607208,1.006029894,0.001093678393
beam,15_20,hV2TwoSub_8,0.5454189608,0.001128662916,0.5488218541,0.00106206986,0.9937996397,0.002815653445,1.006239045,0.002850897022
beam,20_25,hV2TwoSub_8,0,0,0,0,0,0,0,0
beam,25_30,hV2TwoSub_8,0.3902664433,0.01186195198,0.3635744694,0.02828703468,1.073415424,0.08966115169,0.9316057675,0.07781595472
beam,30_35,hV2TwoSub_8,0.350181902,0.05155725355,0.4213222139,0.03612776125,0.8311498668,0.1416115967,1.203152452,0.2049935234
beam,35_40,hV2TwoSub_8,0,0,0,0,0,0,0,0
beam,40_999,hV2TwoSub_8,0.5822129013,0.09744885146,0,0,0,0,0,0
