axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err
beam,0_10,0.7407454464,0.0002873146544,0.6475355068,0.0007657251151,0.874167381,0.0008934733567,0.7415761406,0.0002419531055,0.6479270026,0.0008739493997,0.8737160854,0.001151556762,0.9988798261,0.000506281548,0.9993957718,0.001792718298
beam,10_15,0.7312918598,0.0001648743297,0.6218935069,0.0005056160627,0.8504039784,0.0006071860313,0.7331932833,0.0001334411945,0.62391833,0.0005363480324,0.8509602369,0.0007464517327,0.9974066545,0.0002889976699,0.9967546664,0.001179376605
beam,15_20,0.6895796094,0.0001655379161,0.5306808204,0.0005697624424,0.7695715088,0.0007116280621,0.6920030718,0.0001656363579,0.5331391254,0.0007366455332,0.7704288421,0.0009910625723,0.9964979022,0.0003378101308,0.9953889992,0.001741744268
beam,20_25,0.6294459853,0.0001792965518,0.3948340539,0.002348839623,0.6272723365,0.003707165207,0.6324309065,0.0001859723016,0.3995860404,0.001392613077,0.6318256054,0.002223646426,0.9952802413,0.0004074690792,0.9881077264,0.006812639074
beam,25_30,0.5659482151,0.0005851130421,0.2651813821,0.005746190903,0.4685612129,0.01011512894,0.5694043646,0.0004623424637,0.270757639,0.004197885437,0.4755102979,0.007169502869,0.9939302371,0.001306622354,0.9794049878,0.02609562672
beam,30_35,0.5052439352,0.001289660822,0.1666553612,0.02413820863,0.3298512849,0.04781554413,0.5134032028,0.001196149362,0.1792700272,0.02423532922,0.3491797991,0.04730983655,0.9841074858,0.003401040258,0.9296331562,0.1841856768
beam,35_40,0.4585333649,0.002573261921,0.2112072811,0.05494202127,0.4606148587,0.1214005701,0.4555756354,0.005839454459,0.2715375747,0.05081942421,0.5960318191,0.1128687082,1.006492291,0.01408329037,0.7778197228,0.2492617953
beam,40_999,0.442246246,0.022011926,0.2689532336,0.1212037995,0.6081526662,0.2802325798,0.4293102555,0.01662608797,0,0,0,0,1.030132032,0.06496505503,0,0
