axis,multiplicity_bin,hV2_2,hV2_2_err,hV2_4,hV2_4_err,hV2_6,hV2_6_err,hV2_8,hV2_8_err
thrust,0_10,0.3416780557,0.001938489142,0,0,0,0,0,0
thrust,10_15,0.3697460193,0.0008824768038,0,0,0,0,0,0
thrust,15_20,0.4038380879,0.0005744860261,0,0,0,0,0,0
thrust,20_25,0.4191647485,0.0005767513161,0.3068495732,0.002316887867,0.208017113,0.02643929484,0,0
thrust,25_30,0.4197089718,0.001240855941,0.3345424557,0.002479062178,0.3133737541,0.003969566608,0.3043834232,0.00527456265
thrust,30_35,0.407710165,0.003512120616,0.3308939227,0.006386328507,0.3214266267,0.007505797771,0.318742153,0.008249818189
thrust,35_40,0.4026238402,0.01364775686,0.3468424215,0.01807261719,0.3282232349,0.02476618827,0.3211210556,0.03062063654
thrust,40_999,0.3124884891,0.1307904729,0.2755857237,0.0711612576,0,0,0,0
