axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err
beam,0_10,0.8120757921,0.0003863284417,0.813266912,0.0005759663577,1.001466759,0.0006864397196,0.8179982312,0.0006575696998,0.8171869067,0.00119866899,0.9990081587,0.001288526113,0.9927598388,0.0009273335089,0.9952030622,0.001621031895
beam,10_15,0.7834258143,0.0001754884203,0.7739017443,0.0003762825366,0.9878430481,0.0003959181266,0.7877989972,0.000259558993,0.7759867996,0.000719120263,0.9850060769,0.0007658068234,0.9944488595,0.0003961970427,0.9973130274,0.00104371062
beam,15_20,0.7396451663,0.0001919254261,0.7057317083,0.0004519774519,0.9541490169,0.000542412727,0.738490908,0.0002686933704,0.701109702,0.0008373498904,0.9493816301,0.001044721586,1.001562996,0.0004475898126,1.006592415,0.001364132563
beam,20_25,0.6807774064,0.0001713686776,0.6067725595,0.0004343050843,0.8912936207,0.0005714872819,0.6758712262,0.0004526832992,0.5982348224,0.001101542816,0.885131367,0.001610275299,1.007259046,0.0007207128749,1.014271548,0.002003740101
beam,25_30,0.6181379239,0.0005059110007,0.4954647632,0.001155503637,0.8015440309,0.001939459106,0.6105141659,0.001389559083,0.4864945345,0.003720610777,0.7968603541,0.005517903849,1.012487438,0.002448930829,1.018438499,0.008142908017
beam,30_35,0.5620106638,0.001568389044,0.3928610018,0.006034900252,0.6990276646,0.01047840921,0.5448835267,0.00277624795,0.3780891016,0.01286666079,0.6938897637,0.02339413452,1.031432657,0.005991916494,1.039069891,0.03879595174
beam,35_40,0.5123917966,0.007698249117,0.3019276527,0.02107534345,0.5892515349,0.03646022332,0.4927123086,0.01145141558,0.2623747743,0.03564062662,0.5325111017,0.06797581295,1.039941133,0.02878019544,1.150749547,0.1757467597
beam,40_999,0.5174492033,0.02548508685,0.3892014962,0.08756657051,0.7521540157,0.1607587572,0.4789755236,0.03200116913,0,0,0,0,1.080324939,0.0896702345,0,0
