axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err,mc_over_data_v22,mc_over_data_v22_err,mc_over_data_v22_gap,mc_over_data_v22_gap_err
thrust,0_10,0.2719364248,0.0007992006486,0.200091337,0.001039873704,0.735801896,0.002206324373,0.2749016954,0.0007607127212,0.202633092,0.001304499986,0.7371111032,0.003532887306,0.989213342,0.003993135734,0.9874563677,0.008169869737,1.010904279,0.004080695061,1.012702974,0.008378751353
thrust,10_15,0.3130635155,0.0002530444936,0.2085108778,0.0004277444155,0.6660337837,0.001075200547,0.317751664,0.0002378684194,0.2125846455,0.0004357213566,0.6690276388,0.001086203985,0.9852458728,0.001085436976,0.9808369618,0.002844318307,1.014975071,0.00111818938,1.019537435,0.002956545383
thrust,15_20,0.35726431,0.0001907275014,0.2130180335,0.0004622849287,0.596247729,0.001101667855,0.3630251061,0.0001900615297,0.2169713726,0.0004139347692,0.5976759428,0.001072043199,0.984131136,0.0007358678852,0.9817794441,0.00283686247,1.016124745,0.0007597905808,1.018558706,0.002943136551
thrust,20_25,0.3790822666,0.0003781983533,0.2014460766,0.0006993189822,0.5314046432,0.001403311005,0.3867679739,0.0003015283369,0.2061273288,0.000590956794,0.532948286,0.001288034166,0.9801283771,0.001240988987,0.9772895124,0.004400047711,1.02027451,0.001291819991,1.023238239,0.00460692253
thrust,25_30,0.3781076982,0.0004742327959,0.1806936849,0.00121230394,0.4778894633,0.002801730619,0.3877559861,0.0004362171958,0.1868513859,0.001300370869,0.4818787913,0.003181769445,0.9751176301,0.001642910203,0.9670449277,0.00934817673,1.025517301,0.001727825223,1.034078119,0.0099961695
thrust,30_35,0.3637006485,0.001056019119,0.1565962968,0.004407763432,0.4305636997,0.01127060897,0.3763124253,0.001399013312,0.1683863291,0.004794622187,0.4474641754,0.01160847116,0.966485888,0.004559085798,0.9299822477,0.03723456503,1.034676256,0.00488075189,1.075289343,0.04305236048
thrust,35_40,0.3493898866,0.003557695782,0.1526672821,0.01117998597,0.4369539244,0.02851151304,0.351580199,0.003807821314,0.1264199974,0.01877387766,0.3595765568,0.05124852101,0.9937700916,0.01477301814,1.207619722,0.1999558299,1.006268963,0.01495882174,0.8280752476,0.1371114353
thrust,40_999,0.3170923391,0.02537034844,0.1686826715,0.06849576146,0.5319670353,0.1880184412,0.3224601913,0.02426141631,0,0,0,0,0.9833534423,0.1080003435,0,0,1.016928357,0.1116878297,0,0
