axis,multiplicity_bin,quantity,noshoving,noshoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_noshoving,shoving_over_noshoving_err,shoving2x_over_noshoving,shoving2x_over_noshoving_err
thrust,0_10,hV2_2,0.5053763987,0.003551028933,0.5132512518,0.002926637994,0.5126952321,0.002492475153,1.015582154,0.009190110369,1.014481945,0.008668097837
thrust,10_15,hV2_2,0.4730711961,0.0006705177072,0.4792491203,0.0006699681827,0.4847168062,0.0005331480256,1.013059185,0.002016781159,1.024617035,0.001838255137
thrust,15_20,hV2_2,0.4488058694,0.0003361171194,0.4553181907,0.0003958709954,0.4628335304,0.00034693961,1.01451033,0.001164167839,1.03125552,0.001092727727
thrust,20_25,hV2_2,0.4223145183,0.0004202929536,0.4305062336,0.0003724643153,0.4377777433,0.0003904001803,1.019397191,0.001344283569,1.036615424,0.001385236148
thrust,25_30,hV2_2,0.3953448304,0.0006328423029,0.4051709524,0.0004558056671,0.413788636,0.0006387160628,1.02485456,0.002005133326,1.046652452,0.002327476716
thrust,30_35,hV2_2,0.3697585733,0.001180933875,0.3829258379,0.001442210329,0.3888937441,0.001479729426,1.035610438,0.005113996163,1.051750445,0.005224791415
thrust,35_40,hV2_2,0.3519568551,0.003627959129,0.3532082903,0.003876517763,0.3761487734,0.002994459725,1.003555649,0.01511037271,1.068735466,0.01391939659
thrust,40_999,hV2_2,0.3177590485,0.02558236733,0.3222724446,0.02439634612,0.3617677605,0.01772084758,1.014203832,0.1120788931,1.138497116,0.1072914208
thrust,0_10,hV2_4,0.4620300698,0.005471454437,0.4671414317,0.005906445691,0.4770746543,0.005371426952,1.011062834,0.01751514646,1.032561916,0.01687235653
thrust,10_15,hV2_4,0.4421146536,0.0009343443492,0.4449690272,0.000750892032,0.4505814494,0.0007828589958,1.006456184,0.002721895374,1.019150679,0.002788260055
thrust,15_20,hV2_4,0.4098194015,0.0003939932651,0.4160688381,0.0005488276771,0.4222905845,0.0004458924252,1.015249245,0.001657136234,1.030430924,0.001471446846
thrust,20_25,hV2_4,0.3738693783,0.0005098925451,0.3807636051,0.0005308925561,0.3881502597,0.0005359596643,1.018440202,0.001986362383,1.038197516,0.002014916717
thrust,25_30,hV2_4,0.3374209482,0.0009936912552,0.3464953146,0.001237352898,0.3535127699,0.001098300514,1.026893311,0.004753218942,1.047690642,0.004484938411
thrust,30_35,hV2_4,0.2999138117,0.003309291165,0.3122708134,0.002928579286,0.3195689335,0.002346576841,1.041201843,0.01507785974,1.065535901,0.01412271621
thrust,35_40,hV2_4,0.2923014336,0.007450887202,0.2768526667,0.009293357488,0.3141174942,0.00549933503,0.9471478236,0.0399216272,1.07463549,0.03323153901
thrust,40_999,hV2_4,0,0,0.2253688942,0.05576837922,0.2753553688,0.04379195543,0,0,0,0
thrust,0_10,hV2_6,0.4631236144,0.004500025503,0.4760963833,0.003428746289,0.4780307908,0.00468441446,1.028011461,0.01243340307,1.032188331,0.0142442796
thrust,10_15,hV2_6,0.440367736,0.0009123976843,0.4446567127,0.000738658296,0.4506246788,0.0007429914779,1.009739534,0.002681483497,1.023291767,0.002709563745
thrust,15_20,hV2_6,0.4070235325,0.0004422375941,0.4138793656,0.0005592153363,0.4200809103,0.0004962733302,1.016843825,0.001763025976,1.032080154,0.001656533776
thrust,20_25,hV2_6,0.3691205819,0.0005327769112,0.3760417684,0.0005689718601,0.3840412859,0.0005545714098,1.018750476,0.002130296417,1.040422303,0.002124237261
thrust,25_30,hV2_6,0.3292280929,0.001184128858,0.3394535906,0.001406171753,0.3473811496,0.001189049093,1.031059007,0.00565637787,1.055138237,0.005238878943
thrust,30_35,hV2_6,0.2881671169,0.004348339548,0.3020363282,0.003706678355,0.3114683943,0.002528927261,1.048129056,0.02038621981,1.080860293,0.01852096192
thrust,35_40,hV2_6,0.2829028394,0.008590412523,0.2661068536,0.01192719433,0.3065461667,0.006936077554,0.9406298436,0.05092428057,1.083574019,0.04103310201
thrust,40_999,hV2_6,0,0,0,0,0.2581274245,0.05887274725,0,0,0,0
thrust,0_10,hV2_8,0.4657521204,0.004538850725,0.4750621221,0.004076927742,0.4799846753,0.004971555949,1.019989177,0.01324485612,1.030558218,0.01465611082
thrust,10_15,hV2_8,0.4398661962,0.0008779873486,0.44391706,0.0007313545848,0.4498231112,0.0006346270773,1.009209309,0.002611963982,1.022636236,0.002499630872
thrust,15_20,hV2_8,0.4062875671,0.0004101764745,0.4131464057,0.0005224080049,0.4192126994,0.0004529389725,1.016881734,0.001645369902,1.031812768,0.001525761394
thrust,20_25,hV2_8,0.3681037306,0.0005454252545,0.3750589822,0.0005942762356,0.3832449161,0.0005344747256,1.018894814,0.002210340352,1.041132931,0.002118494962
thrust,25_30,hV2_8,0.3275719585,0.001198438896,0.3379960256,0.001433010683,0.3463178397,0.001250825593,1.031822221,0.005778230198,1.057226758,0.005435214036
thrust,30_35,hV2_8,0.2853464004,0.004732944993,0.2990538497,0.004263018905,0.3097958307,0.002795981174,1.048037926,0.02292121626,1.085683332,0.0205010927
thrust,35_40,hV2_8,0.2803990456,0.009407748363,0.2662871632,0.01342708125,0.3055691537,0.007255082947,0.9496721455,0.05751752159,1.089765313,0.04479202866
thrust,40_999,hV2_8,0,0,0,0,0,0,0,0,0,0
