axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err
thrust,0_10,0.2719364248,0.0007992006486,0.1314295351,0.001791711521,0.4833097852,0.006023333884,0.2749016954,0.0007607127212,0.1332630123,0.00212947532,0.484766062,0.007192667364,0.989213342,0.003993135734,0.9862416644,0.02071551033
thrust,10_15,0.3130635155,0.0002530444936,0.1306419352,0.00101723133,0.4173016935,0.00307064785,0.317751664,0.0002378684194,0.1341895931,0.0008101557856,0.4223096471,0.002374573548,0.9852458728,0.001085436976,0.973562347,0.009592346183
thrust,15_20,0.35726431,0.0001907275014,0.1377498834,0.0007878327531,0.3855685539,0.002090255627,0.3630251061,0.0001900615297,0.139588817,0.0009667994489,0.3845156014,0.002611285539,0.984131136,0.0007358678852,0.9868260677,0.008863905549
thrust,20_25,0.3790822666,0.0003781983533,0.133340574,0.001153847178,0.3517457443,0.002810201852,0.3867679739,0.0003015283369,0.136359631,0.001325625477,0.3525618465,0.003351277659,0.9801283771,0.001240988987,0.9778595983,0.01272681072
thrust,25_30,0.3781076982,0.0004742327959,0.1218312933,0.002850529542,0.3222132052,0.007394063283,0.3877559861,0.0004362171958,0.1277230133,0.001972964055,0.329390178,0.005010254312,0.9751176301,0.001642910203,0.953871117,0.02674332606
thrust,30_35,0.3637006485,0.001056019119,0.1047093541,0.006999342581,0.2878998278,0.01874309088,0.3763124253,0.001399013312,0.1055562078,0.008923874092,0.2805015212,0.02311471792,0.966485888,0.004559085798,0.9919772254,0.1069108858
thrust,35_40,0.3493898866,0.003557695782,0.1303622342,0.02865691704,0.3731139315,0.08009844795,0.351580199,0.003807821314,0.09897426478,0.03721216931,0.2815126252,0.1051907322,0.9937700916,0.01477301814,1.317132636,0.5736453537
thrust,40_999,0.3170923391,0.02537034844,0,0,0,0,0.3224601913,0.02426141631,0,0,0,0,0.9833534423,0.1080003435,0,0
