axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err,mc_over_data_v22,mc_over_data_v22_err,mc_over_data_v22_gap,mc_over_data_v22_gap_err
thrust,0_10,0.2719364248,0.0007992006486,0.18330439,0.00122208911,0.6740707505,0.003355187777,0.2749016954,0.0007607127212,0.1856428733,0.001398636544,0.6753063965,0.004121006518,0.989213342,0.003993135734,0.9874033228,0.009933601719,1.010904279,0.004080695061,1.012757378,0.01018867184
thrust,10_15,0.3130635155,0.0002530444936,0.186348207,0.0005409252269,0.5952408945,0.001473885982,0.317751664,0.0002378684194,0.1904314028,0.000504872241,0.5993089082,0.001348275565,0.9852458728,0.001085436976,0.9785581804,0.003846981617,1.014975071,0.00111818938,1.021911645,0.004017416022
thrust,15_20,0.35726431,0.0001907275014,0.1872404403,0.0005200621751,0.5240950049,0.001294494004,0.3630251061,0.0001900615297,0.1903634334,0.0005549982537,0.5243809042,0.001453429271,0.984131136,0.0007358678852,0.983594575,0.003960664027,1.016124745,0.0007597905808,1.016679052,0.004093886089
thrust,20_25,0.3790822666,0.0003781983533,0.1742913546,0.0007630535443,0.459771849,0.001652520487,0.3867679739,0.0003015283369,0.1781653319,0.0008000488122,0.4606517187,0.00186863179,0.9801283771,0.001240988987,0.9782562789,0.006135128911,1.02027451,0.001291819991,1.022227019,0.006410891168
thrust,25_30,0.3781076982,0.0004742327959,0.1548736845,0.001560848838,0.4096020399,0.003809776946,0.3877559861,0.0004362171958,0.1603721946,0.00155001777,0.4135905063,0.003888352605,0.9751176301,0.001642910203,0.9657140683,0.01348494181,1.025517301,0.001727825223,1.035503192,0.01445945621
thrust,30_35,0.3637006485,0.001056019119,0.1325099939,0.006658118461,0.3643380742,0.01761901307,0.3763124253,0.001399013312,0.1454988495,0.006145119639,0.3866437558,0.01535947571,0.966485888,0.004559085798,0.9107288087,0.05977918599,1.034676256,0.00488075189,1.098021706,0.0720728752
thrust,35_40,0.3493898866,0.003557695782,0.143615008,0.01293254227,0.4110451204,0.03386943391,0.351580199,0.003807821314,0.1010118418,0.02668165324,0.2873081081,0.07443953172,0.9937700916,0.01477301814,1.421764076,0.3967740089,1.006268963,0.01495882174,0.7033515733,0.1962854654
thrust,40_999,0.3170923391,0.02537034844,0,0,0,0,0.3224601913,0.02426141631,0,0,0,0,0.9833534423,0.1080003435,0,0,1.016928357,0.1116878297,0,0
