sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",1,15,15,344,8.990031934
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",2,15,15,344,-78.9296942493
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",3,15,15,344,-26.1236860658
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",1,15,856,36890,-2593.63597171
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",2,15,856,36890,552.41082766
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",3,15,856,36890,-820.364522566
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",1,15,12578,922620,-63734.9066583
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",2,15,12578,922620,-3653.80262712
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",3,15,12578,922620,-20183.3650272
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",1,15,53578,6052716,-393213.163179
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",2,15,53578,6052716,-16152.6410868
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",3,15,53578,6052716,-136612.02968
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",1,15,93335,15246946,-904417.605438
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",2,15,93335,15246946,42818.9576624
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",3,15,93335,15246946,-312044.666421
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",1,15,84060,18777978,-995207.935618
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",2,15,84060,18777978,174106.069373
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",3,15,84060,18777978,-325141.876838
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",1,15,45907,13456082,-648490.40705
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",2,15,45907,13456082,206571.817917
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",3,15,45907,13456082,-189460.607282
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",1,15,22171,8774032,-350473.129261
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",2,15,22171,8774032,166443.717574
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",3,15,22171,8774032,-82314.0043474
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,15,84060,18777978,-995207.935618
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,15,84060,18777978,174106.069373
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,15,84060,18777978,-325141.876838
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,15,45907,13456082,-648490.40705
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,15,45907,13456082,206571.817917
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,15,45907,13456082,-189460.607282
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,15,16770,6204816,-267124.457613
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,15,16770,6204816,122826.673023
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,15,16770,6204816,-68685.3577425
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,15,4396,2000570,-65584.7960501
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,15,4396,2000570,35221.1595431
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,15,4396,2000570,-10756.3920815
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,15,1005,568646,-17763.8755978
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,15,1005,568646,8395.88500863
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,15,1005,568646,-2872.25452332
