sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",1,1,14,334,-31.7768520597
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",2,1,14,334,79.72503474
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",3,1,14,334,-12.7627370581
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",1,1,904,36512,-2531.35373392
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",2,1,904,36512,1127.55954246
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",3,1,904,36512,-471.573741691
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",1,1,12526,924866,-64042.3930094
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",2,1,12526,924866,670.878670145
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",3,1,12526,924866,-20760.5573972
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",1,1,53678,6094744,-398439.949374
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",2,1,53678,6094744,-24128.0462751
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",3,1,53678,6094744,-130257.83419
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",1,1,93930,15414228,-914109.355315
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",2,1,93930,15414228,81107.0379659
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",3,1,93930,15414228,-312909.248546
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",1,1,83598,18700350,-1011709.934
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",2,1,83598,18700350,233454.421323
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",3,1,83598,18700350,-323807.013076
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",1,1,45559,13348942,-634147.32348
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",2,1,45559,13348942,201727.489448
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",3,1,45559,13348942,-194579.993558
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",1,1,22291,8787348,-351594.977252
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",2,1,22291,8787348,172035.976407
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",3,1,22291,8787348,-84051.5822816
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,1,83598,18700350,-1011709.934
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,1,83598,18700350,233454.421323
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,1,83598,18700350,-323807.013076
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,1,45559,13348942,-634147.32348
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,1,45559,13348942,201727.489448
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,1,45559,13348942,-194579.993558
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,1,17023,6293390,-269841.254659
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,1,17023,6293390,124686.507607
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,1,17023,6293390,-64353.4192137
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,1,4364,1985444,-66299.2634164
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,1,4364,1985444,38550.8763248
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,1,4364,1985444,-17139.2972707
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,1,904,508514,-15454.459176
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,1,904,508514,8798.59247432
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,1,904,508514,-2558.8657972
