sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,13,11,196,-1.02185149977
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,13,11,196,51.1564437369
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,13,11,196,-17.39165892
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,13,860,36476,-2786.66980893
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,13,860,36476,1340.18796444
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,13,860,36476,-727.527195852
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,13,12368,904396,-61874.8156676
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,13,12368,904396,-8324.89882135
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,13,12368,904396,-19708.8908869
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,13,53056,6020678,-386365.379211
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,13,53056,6020678,-16559.0298766
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,13,53056,6020678,-129054.101331
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,13,93318,15294534,-890014.693606
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,13,93318,15294534,50848.6452164
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,13,93318,15294534,-309609.420317
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,13,84570,18931616,-1014596.25613
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,13,84570,18931616,190508.315557
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,13,84570,18931616,-332793.31782
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,13,45980,13480888,-642946.616977
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,13,45980,13480888,189562.928058
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,13,45980,13480888,-180633.900629
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,13,22337,8860588,-358154.156248
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,13,22337,8860588,187601.667132
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,13,22337,8860588,-75922.8838022
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,13,84570,18931616,-1014596.25613
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,13,84570,18931616,190508.315557
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,13,84570,18931616,-332793.31782
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,13,45980,13480888,-642946.616977
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,13,45980,13480888,189562.928058
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,13,45980,13480888,-180633.900629
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,13,16813,6230370,-269079.965572
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,13,16813,6230370,132208.813682
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,13,16813,6230370,-60462.8898991
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,13,4470,2031200,-73552.8140185
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,13,4470,2031200,35743.867271
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,13,4470,2031200,-13124.8005414
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,13,1054,599018,-15521.3766567
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,13,1054,599018,19648.9861789
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,13,1054,599018,-2335.19336172
