sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",1,13,8,196,-14.933773761
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",2,13,8,196,-14.3308406832
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",3,13,8,196,10.6484776788
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",1,13,880,34808,-3006.03249145
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",2,13,880,34808,1329.10629817
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",3,13,880,34808,-754.013514179
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",1,13,12639,933820,-66453.664293
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",2,13,12639,933820,5780.44337168
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",3,13,12639,933820,-21636.7077213
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",1,13,53850,6113784,-388636.511625
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",2,13,53850,6113784,26941.9813943
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",3,13,53850,6113784,-133825.336617
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",1,13,93213,15222364,-899566.308471
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",2,13,93213,15222364,124535.436797
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",3,13,93213,15222364,-318718.94782
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",1,13,84035,18756598,-1005396.78952
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",2,13,84035,18756598,256882.467389
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",3,13,84035,18756598,-347289.869864
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",1,13,45795,13403198,-650229.979581
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",2,13,45795,13403198,251567.573716
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",3,13,45795,13403198,-192426.603629
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",1,13,22080,8767902,-347726.451663
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",2,13,22080,8767902,206297.20778
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",3,13,22080,8767902,-83635.5910126
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,13,84035,18756598,-1005396.78952
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,13,84035,18756598,256882.467389
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,13,84035,18756598,-347289.869864
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,13,45795,13403198,-650229.979581
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,13,45795,13403198,251567.573716
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,13,45795,13403198,-192426.603629
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,13,16743,6209802,-264890.248932
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,13,16743,6209802,154406.745759
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,13,16743,6209802,-65459.0893016
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,13,4371,2007968,-70920.5481841
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,13,4371,2007968,40279.5015986
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,13,4371,2007968,-13192.1949623
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,13,966,550132,-11915.6545469
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,13,966,550132,11610.9604221
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,13,966,550132,-4984.30674874
