sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,14,17,292,-53.2821528177
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,14,17,292,-17.226144385
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,14,17,292,-3.80017282629
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,14,873,36448,-2696.50453692
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,14,873,36448,-282.999408088
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,14,873,36448,-819.602973563
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,14,12422,903190,-62407.9085919
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,14,12422,903190,-3477.57698422
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,14,12422,903190,-18896.5014131
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,14,53302,6040744,-382746.532059
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,14,53302,6040744,-28886.450043
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,14,53302,6040744,-133154.822639
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,14,93317,15294140,-892155.518495
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,14,93317,15294140,34654.934474
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,14,93317,15294140,-308776.954151
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,14,84284,18876066,-1013241.44989
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,14,84284,18876066,187630.516683
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,14,84284,18876066,-338619.871701
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,14,45931,13510418,-650297.238947
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,14,45931,13510418,220830.571199
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,14,45931,13510418,-191187.230989
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,14,22354,8879750,-350267.207739
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,14,22354,8879750,159930.730004
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,14,22354,8879750,-73808.6846021
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,14,84284,18876066,-1013241.44989
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,14,84284,18876066,187630.516683
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,14,84284,18876066,-338619.871701
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,14,45931,13510418,-650297.238947
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,14,45931,13510418,220830.571199
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,14,45931,13510418,-191187.230989
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,14,16878,6257964,-264535.844463
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,14,16878,6257964,126998.167845
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,14,16878,6257964,-62469.6290823
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,14,4470,2045954,-67099.7731435
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,14,4470,2045954,23317.0911416
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,14,4470,2045954,-9136.10223886
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,14,1006,575832,-18631.5901323
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,14,1006,575832,9615.47101712
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,14,1006,575832,-2202.95328087
