sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,15,16,246,-22.1732749815
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,15,16,246,31.2838129998
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,15,16,246,10.5119265897
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,15,848,35342,-2944.83509211
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,15,848,35342,468.0100494
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,15,848,35342,-448.857086077
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,15,12160,893374,-66036.8786482
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,15,12160,893374,-1467.52421478
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,15,12160,893374,-19065.2889345
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,15,53279,6037188,-393767.023744
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,15,53279,6037188,8447.33780705
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,15,53279,6037188,-130016.557723
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,15,93603,15326842,-883714.043765
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,15,93603,15326842,13024.4922699
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,15,93603,15326842,-300587.678848
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,15,84021,18809742,-992367.890269
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,15,84021,18809742,146744.569928
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,15,84021,18809742,-319920.611774
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,15,46013,13516814,-646604.488012
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,15,46013,13516814,176375.66521
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,15,46013,13516814,-203887.770074
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,15,22560,8945974,-355543.645293
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,15,22560,8945974,162463.107877
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,15,22560,8945974,-83819.2490881
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,15,84021,18809742,-992367.890269
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,15,84021,18809742,146744.569928
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,15,84021,18809742,-319920.611774
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,15,46013,13516814,-646604.488012
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,15,46013,13516814,176375.66521
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,15,46013,13516814,-203887.770074
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,15,17110,6358184,-265001.234171
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,15,17110,6358184,118905.540832
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,15,17110,6358184,-66211.8288634
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,15,4465,2033312,-73653.7014828
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,15,4465,2033312,28370.63991
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,15,4465,2033312,-13726.1847971
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,15,985,554478,-16888.7096401
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,15,985,554478,15186.9271353
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,15,985,554478,-3881.23542764
