sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",1,8,9,372,-34.6335318324
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",2,8,9,372,-72.4033127155
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",3,8,9,372,15.451695554
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",1,8,883,36988,-2747.66606597
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",2,8,883,36988,255.850676829
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",3,8,883,36988,-1263.69681694
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",1,8,12618,932050,-67600.5427585
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",2,8,12618,932050,303.936970237
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",3,8,12618,932050,-23227.240249
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",1,8,53745,6094932,-382717.692106
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",2,8,53745,6094932,13821.1498892
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",3,8,53745,6094932,-135156.5842
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",1,8,93468,15292430,-894953.53356
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",2,8,93468,15292430,79972.675998
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",3,8,93468,15292430,-334348.180731
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",1,8,84123,18764082,-1009602.96776
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",2,8,84123,18764082,255664.810674
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",3,8,84123,18764082,-317251.160535
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",1,8,45514,13308408,-637867.405024
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",2,8,45514,13308408,237287.621203
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",3,8,45514,13308408,-206506.02495
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",1,8,22140,8758184,-351046.291473
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",2,8,22140,8758184,202013.967607
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",3,8,22140,8758184,-87702.4179814
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,8,84123,18764082,-1009602.96776
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,8,84123,18764082,255664.810674
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,8,84123,18764082,-317251.160535
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,8,45514,13308408,-637867.405024
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,8,45514,13308408,237287.621203
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,8,45514,13308408,-206506.02495
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,8,16702,6163178,-262556.809668
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,8,16702,6163178,151794.64053
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,8,16702,6163178,-68645.3741889
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,8,4451,2044134,-70248.7716297
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,8,4451,2044134,43707.2073053
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,8,4451,2044134,-15660.030305
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,8,987,550872,-18240.7101754
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,8,987,550872,6512.1197724
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,8,987,550872,-3397.01348746
