sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,12,12,124,-30.7829840851
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,12,12,124,-6.82503148064
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,12,12,124,4.08686250094
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,12,826,35588,-2109.08921278
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,12,826,35588,-816.945457473
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,12,826,35588,-737.071973583
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,12,12477,922894,-66579.3473196
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,12,12477,922894,-7049.47398689
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,12,12477,922894,-23756.0337275
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,12,53264,6050452,-390520.506791
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,12,53264,6050452,-13243.2106483
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,12,53264,6050452,-125288.401042
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,12,93453,15306826,-887599.129618
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,12,93453,15306826,-644.593282918
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,12,93453,15306826,-314201.6234
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,12,84162,18837394,-1002714.0277
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,12,84162,18837394,176695.846022
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,12,84162,18837394,-339901.912244
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,12,46044,13502674,-644320.507538
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,12,46044,13502674,211014.465058
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,12,46044,13502674,-195470.273168
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,12,22262,8855084,-335805.957943
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,12,22262,8855084,153491.58112
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,12,22262,8855084,-84512.1541819
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,12,84162,18837394,-1002714.0277
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,12,84162,18837394,176695.846022
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,12,84162,18837394,-339901.912244
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,12,46044,13502674,-644320.507538
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,12,46044,13502674,211014.465058
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,12,46044,13502674,-195470.273168
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,12,16776,6225274,-253063.125135
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,12,16776,6225274,109560.680079
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,12,16776,6225274,-65019.0731288
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,12,4430,2032518,-68457.3530202
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,12,4430,2032518,35970.6933893
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,12,4430,2032518,-15949.2185361
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,12,1056,597292,-14285.4797876
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,12,1056,597292,7960.20765246
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,12,1056,597292,-3543.86251702
