sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,9,12,130,-18.4881237048
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,9,12,130,-35.7967149367
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,9,12,130,-0.541904411123
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,9,866,36048,-2568.63907809
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,9,866,36048,-1136.48579496
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,9,866,36048,-1001.32069709
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,9,12478,915400,-66769.7329633
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,9,12478,915400,-5588.76014832
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,9,12478,915400,-20362.6253979
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,9,53164,6042956,-382318.071574
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,9,53164,6042956,-19798.6037405
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,9,53164,6042956,-135507.768798
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,9,93806,15365116,-908101.855181
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,9,93806,15365116,45810.9627688
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,9,93806,15365116,-301053.881977
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,9,84130,18849950,-999265.501111
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,9,84130,18849950,170697.387366
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,9,84130,18849950,-318538.258898
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,9,45771,13443642,-634189.073549
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,9,45771,13443642,242024.32603
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,9,45771,13443642,-195355.633655
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,9,22273,8891370,-346292.288453
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,9,22273,8891370,159829.553664
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,9,22273,8891370,-94035.1648298
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,9,84130,18849950,-999265.501111
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,9,84130,18849950,170697.387366
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,9,84130,18849950,-318538.258898
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,9,45771,13443642,-634189.073549
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,9,45771,13443642,242024.32603
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,9,45771,13443642,-195355.633655
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,9,16857,6283106,-252797.94562
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,9,16857,6283106,128347.203175
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,9,16857,6283106,-67227.4272588
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,9,4410,2038898,-77594.1794994
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,9,4410,2038898,34111.149242
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,9,4410,2038898,-20788.1077851
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,9,1006,569366,-15900.1633336
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,9,1006,569366,-2628.79875248
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,9,1006,569366,-6019.62978584
