sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",1,3,7,94,-19.1912497408
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",2,3,7,94,31.5430032515
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",3,3,7,94,-1.87353511925
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",1,3,922,37914,-2941.07603754
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",2,3,922,37914,251.041782895
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",3,3,922,37914,-794.148035852
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",1,3,12567,921390,-64793.483906
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",2,3,12567,921390,-2629.85715869
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",3,3,12567,921390,-20956.9114684
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",1,3,53614,6105158,-382294.81867
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",2,3,53614,6105158,10597.1177469
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",3,3,53614,6105158,-129858.926073
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",1,3,93308,15243502,-883041.75607
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",2,3,93308,15243502,84064.7834841
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",3,3,93308,15243502,-304878.073159
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",1,3,84046,18742596,-1008146.38708
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",2,3,84046,18742596,207907.213547
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",3,3,84046,18742596,-329961.999893
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",1,3,45783,13381550,-663121.72589
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",2,3,45783,13381550,242072.204296
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",3,3,45783,13381550,-200324.538865
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",1,3,22253,8777202,-350643.942388
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",2,3,22253,8777202,158046.692564
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",3,3,22253,8777202,-85311.80151
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,3,84046,18742596,-1008146.38708
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,3,84046,18742596,207907.213547
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,3,84046,18742596,-329961.999893
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,3,45783,13381550,-663121.72589
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,3,45783,13381550,242072.204296
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,3,45783,13381550,-200324.538865
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,3,16937,6250234,-270773.420617
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,3,16937,6250234,114664.975573
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,3,16937,6250234,-68267.0079704
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,3,4370,1989228,-66447.224156
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,3,4370,1989228,33348.0465606
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,3,4370,1989228,-13660.4054453
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,3,946,537740,-13423.2976156
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,3,946,537740,10033.6704307
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,3,946,537740,-3384.38809432
