sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,3,17,344,-42.428907208
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,3,17,344,-68.0650531499
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,3,17,344,7.68126324045
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,3,799,34618,-2375.53723615
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,3,799,34618,-154.418203527
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,3,799,34618,-973.899951316
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,3,12607,926154,-64638.7392265
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,3,12607,926154,-497.977580202
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,3,12607,926154,-21239.0591129
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,3,53002,6045536,-383214.772163
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,3,53002,6045536,-7267.45578277
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,3,53002,6045536,-129026.815555
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,3,93170,15259010,-899071.542923
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,3,93170,15259010,50521.4942936
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,3,93170,15259010,-302771.037983
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,3,84521,18959020,-1010987.21898
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,3,84521,18959020,196758.762687
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,3,84521,18959020,-337201.695845
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,3,46083,13548708,-633036.144588
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,3,46083,13548708,220887.850659
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,3,46083,13548708,-194636.468217
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,3,22301,8872928,-341750.399471
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,3,22301,8872928,159015.22378
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,3,22301,8872928,-79770.0236343
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,3,84521,18959020,-1010987.21898
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,3,84521,18959020,196758.762687
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,3,84521,18959020,-337201.695845
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,3,46083,13548708,-633036.144588
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,3,46083,13548708,220887.850659
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,3,46083,13548708,-194636.468217
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,3,16900,6279020,-262328.721818
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,3,16900,6279020,114925.667682
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,3,16900,6279020,-61694.9606058
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,3,4347,1998138,-66618.4625799
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,3,4347,1998138,29381.2975024
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,3,4347,1998138,-14238.4113097
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,3,1054,595770,-12803.2150729
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,3,1054,595770,14708.2585957
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,3,1054,595770,-3836.65171875
