sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",1,14,14,234,9.12022518926
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",2,14,14,234,-32.2004611497
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,0_10,"[0,10)",3,14,14,234,0.344949479784
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",1,14,915,38758,-3575.15177296
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",2,14,915,38758,1093.95480434
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,10_15,"[10,15)",3,14,915,38758,-1244.39395606
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",1,14,12476,916232,-62665.4963109
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",2,14,12476,916232,-1806.33825276
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,15_20,"[15,20)",3,14,12476,916232,-23798.7876168
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",1,14,53783,6097820,-380459.809446
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",2,14,53783,6097820,20964.5161485
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,20_25,"[20,25)",3,14,53783,6097820,-134088.338822
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",1,14,93842,15310904,-909528.748237
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",2,14,93842,15310904,114754.187896
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,25_30,"[25,30)",3,14,93842,15310904,-327851.867463
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",1,14,83865,18673772,-1016525.66957
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",2,14,83865,18673772,207754.809575
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,30_35,"[30,35)",3,14,83865,18673772,-349993.983706
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",1,14,45659,13348676,-633440.573495
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",2,14,45659,13348676,268644.568159
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,35_40,"[35,40)",3,14,45659,13348676,-202503.616053
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",1,14,21946,8697596,-346379.196307
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",2,14,21946,8697596,178713.385745
"Pythia WW enhanced shoving",enhanced_shoving,thrust,standard,40_999,"[40,inf)",3,14,21946,8697596,-95661.8476465
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,14,83865,18673772,-1016525.66957
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,14,83865,18673772,207754.809575
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,14,83865,18673772,-349993.983706
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,14,45659,13348676,-633440.573495
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,14,45659,13348676,268644.568159
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,14,45659,13348676,-202503.616053
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,14,16611,6158782,-256751.161891
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,14,16611,6158782,128326.941472
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,14,16611,6158782,-76221.4628589
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,14,4335,1980626,-73145.0825249
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,14,4335,1980626,36378.451163
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,14,4335,1980626,-15800.1721873
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,14,1000,558188,-16482.9518919
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,14,1000,558188,14007.9931096
"Pythia WW enhanced shoving",enhanced_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,14,1000,558188,-3640.21260029
