sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,0,11,276,-11.4225890313
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,0,11,276,48.5606028644
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,0,11,276,20.0480671308
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,0,848,35878,-2424.13365763
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,0,848,35878,459.258461658
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,0,848,35878,-450.325864233
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,0,12203,901954,-65805.2623551
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,0,12203,901954,-3889.37242652
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,0,12203,901954,-22144.4434096
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,0,53475,6088390,-378847.484874
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,0,53475,6088390,-23837.8899803
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,0,53475,6088390,-128025.212061
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,0,93178,15247232,-891112.285878
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,0,93178,15247232,23815.5311845
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,0,93178,15247232,-310583.842318
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,0,84318,18875464,-1009616.92491
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,0,84318,18875464,169923.496846
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,0,84318,18875464,-336466.940081
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,0,45974,13521142,-630068.273182
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,0,45974,13521142,241441.733433
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,0,45974,13521142,-181647.163554
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,0,22493,8955976,-342244.42879
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,0,22493,8955976,140373.001235
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,0,22493,8955976,-83156.865841
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,0,84318,18875464,-1009616.92491
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,0,84318,18875464,169923.496846
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,0,84318,18875464,-336466.940081
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,0,45974,13521142,-630068.273182
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,0,45974,13521142,241441.733433
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,0,45974,13521142,-181647.163554
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,0,17065,6352838,-261770.893571
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,0,17065,6352838,100868.448228
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,0,17065,6352838,-61646.6499226
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,0,4372,2000892,-64740.4823085
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,0,4372,2000892,30000.6972303
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,0,4372,2000892,-19511.0691508
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,0,1056,602246,-15733.0529101
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,0,1056,602246,9503.85577671
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,0,1056,602246,-1999.1467677
