sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",1,6,11,164,-37.4022061951
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",2,6,11,164,-7.03205360768
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",3,6,11,164,21.5297436014
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",1,6,831,35414,-3076.72254296
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",2,6,831,35414,-276.024601149
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",3,6,831,35414,-1286.23584788
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",1,6,12512,914516,-66924.3231303
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",2,6,12512,914516,601.879011097
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",3,6,12512,914516,-21313.9492649
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",1,6,53564,6074248,-375112.778981
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",2,6,53564,6074248,-30059.795731
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",3,6,53564,6074248,-130473.996205
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",1,6,93720,15332896,-886124.175669
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",2,6,93720,15332896,98064.2740621
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",3,6,93720,15332896,-308081.826841
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",1,6,84058,18755032,-1007156.23517
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",2,6,84058,18755032,182841.42243
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",3,6,84058,18755032,-333772.277706
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",1,6,45794,13415174,-656582.967799
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",2,6,45794,13415174,234515.301454
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",3,6,45794,13415174,-191557.169177
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",1,6,22010,8740248,-361332.875471
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",2,6,22010,8740248,167880.089295
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",3,6,22010,8740248,-88454.2059086
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,6,84058,18755032,-1007156.23517
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,6,84058,18755032,182841.42243
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,6,84058,18755032,-333772.277706
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,6,45794,13415174,-656582.967799
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,6,45794,13415174,234515.301454
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,6,45794,13415174,-191557.169177
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,6,16701,6202242,-266633.076085
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,6,16701,6202242,111294.975763
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,6,16701,6202242,-73948.9788179
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,6,4294,1964990,-76960.4412901
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,6,4294,1964990,46884.6080102
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,6,4294,1964990,-12862.6937606
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,6,1015,573016,-17739.3580961
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,6,1015,573016,9700.50552228
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,6,1015,573016,-1642.53333011
