sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",1,4,10,262,-11.6694961839
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",2,4,10,262,37.7203239136
"Pythia WW no shoving",no_shoving,thrust,standard,0_10,"[0,10)",3,4,10,262,-23.5158662855
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",1,4,867,35728,-2548.7839666
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",2,4,867,35728,-390.238617005
"Pythia WW no shoving",no_shoving,thrust,standard,10_15,"[10,15)",3,4,867,35728,-1216.45039438
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",1,4,12549,921180,-63355.8823909
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",2,4,12549,921180,-2885.09463833
"Pythia WW no shoving",no_shoving,thrust,standard,15_20,"[15,20)",3,4,12549,921180,-20559.1153849
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",1,4,53428,6081548,-385548.770791
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",2,4,53428,6081548,-35983.0685193
"Pythia WW no shoving",no_shoving,thrust,standard,20_25,"[20,25)",3,4,53428,6081548,-130347.425964
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",1,4,93321,15272110,-893788.305974
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",2,4,93321,15272110,33477.2941691
"Pythia WW no shoving",no_shoving,thrust,standard,25_30,"[25,30)",3,4,93321,15272110,-316457.397897
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",1,4,84021,18798710,-985169.369022
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",2,4,84021,18798710,193685.107281
"Pythia WW no shoving",no_shoving,thrust,standard,30_35,"[30,35)",3,4,84021,18798710,-329989.439126
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",1,4,46020,13508110,-646826.254371
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",2,4,46020,13508110,214545.716991
"Pythia WW no shoving",no_shoving,thrust,standard,35_40,"[35,40)",3,4,46020,13508110,-197039.542037
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",1,4,22284,8880800,-339997.729119
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",2,4,22284,8880800,197417.468369
"Pythia WW no shoving",no_shoving,thrust,standard,40_999,"[40,inf)",3,4,22284,8880800,-85576.3622657
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,4,84021,18798710,-985169.369022
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,4,84021,18798710,193685.107281
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,4,84021,18798710,-329989.439126
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,4,46020,13508110,-646826.254371
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,4,46020,13508110,214545.716991
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,4,46020,13508110,-197039.542037
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,4,16818,6268400,-254157.731352
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,4,16818,6268400,141311.212902
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,4,16818,6268400,-68901.3520076
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,4,4480,2054656,-69902.4963907
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,4,4480,2054656,36634.3586735
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,4,4480,2054656,-14925.2012767
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,4,986,557744,-15937.5013758
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,4,986,557744,19471.8967936
"Pythia WW no shoving",no_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,4,986,557744,-1749.80898145
