sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",1,8,9,190,-15.583024923
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",2,8,9,190,35.5867437946
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",3,8,9,190,-19.9613916999
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",1,8,836,36396,-2905.49045037
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",2,8,836,36396,180.250397726
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",3,8,836,36396,-1000.47090832
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",1,8,12557,922706,-63846.5183189
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",2,8,12557,922706,-4410.42788427
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",3,8,12557,922706,-20704.8562927
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",1,8,53583,6089206,-379646.840444
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",2,8,53583,6089206,-1392.38594234
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",3,8,53583,6089206,-141804.35488
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",1,8,93328,15268670,-892602.322055
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",2,8,93328,15268670,39868.1810566
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",3,8,93328,15268670,-297632.146875
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",1,8,84213,18845916,-1023933.82062
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",2,8,84213,18845916,176529.804749
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",3,8,84213,18845916,-345915.732044
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",1,8,45661,13366834,-643964.615836
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",2,8,45661,13366834,239228.496504
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",3,8,45661,13366834,-202328.480633
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",1,8,22313,8867844,-343572.88467
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",2,8,22313,8867844,182237.416188
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",3,8,22313,8867844,-91167.8822985
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,8,84213,18845916,-1023933.82062
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,8,84213,18845916,176529.804749
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,8,84213,18845916,-345915.732044
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,8,45661,13366834,-643964.615836
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,8,45661,13366834,239228.496504
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,8,45661,13366834,-202328.480633
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,8,16881,6258862,-263243.305689
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,8,16881,6258862,123506.427566
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,8,16881,6258862,-68975.9909323
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,8,4412,2026894,-66452.0250712
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,8,4412,2026894,43104.7047523
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,8,4412,2026894,-20647.184104
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,8,1020,582088,-13877.55391
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,8,1020,582088,15626.2838695
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,8,1020,582088,-1544.70726212
