axis,multiplicity_bin,data_v22,data_v22_err,data_v22_gap,data_v22_gap_err,data_gap_over_inclusive,data_gap_over_inclusive_err,mc_v22,mc_v22_err,mc_v22_gap,mc_v22_gap_err,mc_gap_over_inclusive,mc_gap_over_inclusive_err,data_over_mc_v22,data_over_mc_v22_err,data_over_mc_v22_gap,data_over_mc_v22_gap_err
beam,0_10,0.7407454464,0.0002873146544,0.6777431422,0.0005056341911,0.9149474297,0.000525095047,0.7415761406,0.0002419531055,0.6782204775,0.000477213904,0.9145662062,0.0006011154334,0.9988798261,0.000506281548,0.9992961945,0.001024797366
beam,10_15,0.7312918598,0.0001648743297,0.6667752103,0.000325914662,0.9117771535,0.0003697189175,0.7331932833,0.0001334411945,0.6692646605,0.0002374966303,0.9128079535,0.0003078117307,0.9974066545,0.0002889976699,0.9962803203,0.0006017773092
beam,15_20,0.6895796094,0.0001655379161,0.6013790718,0.0002813888699,0.8720952065,0.0003137597143,0.6920030718,0.0001656363579,0.6032012497,0.0004997828707,0.8716742372,0.0006073812659,0.9964979022,0.0003378101308,0.9969791542,0.0009486676671
beam,20_25,0.6294459853,0.0001792965518,0.4947960083,0.0006690092984,0.7860817606,0.0009670578027,0.6324309065,0.0001859723016,0.4986636816,0.0005328449204,0.7884872109,0.0008194747658,0.9952802413,0.0004074690792,0.9922439243,0.001709985031
beam,25_30,0.5659482151,0.0005851130421,0.3830779675,0.001646207469,0.6768781264,0.002999064441,0.5694043646,0.0004623424637,0.3847111374,0.00195920201,0.6756378442,0.003144219633,0.9939302371,0.001306622354,0.9957548151,0.006635201781
beam,30_35,0.5052439352,0.001289660822,0.2809109524,0.005667285252,0.5559907459,0.01114823564,0.5134032028,0.001196149362,0.2836336144,0.006043502444,0.5524578205,0.01178388677,0.9841074858,0.003401040258,0.9904007779,0.02906153286
beam,35_40,0.4585333649,0.002573261921,0.2336732049,0.02285277557,0.5096100367,0.0503483025,0.4555756354,0.005839454459,0.2046129382,0.02412282139,0.4491305556,0.05519680388,1.006492291,0.01408329037,1.142025558,0.1749337832
beam,40_999,0.442246246,0.022011926,0.2776961913,0.0552600338,0.6279220995,0.1312057447,0.4293102555,0.01662608797,0,0,0,0,1.030132032,0.06496505503,0,0
