axis,multiplicity_bin,noshoving_v22,noshoving_v22_err,noshoving_v22_gap,noshoving_v22_gap_err,noshoving_gap_over_inclusive,noshoving_gap_over_inclusive_err,shoving_v22,shoving_v22_err,shoving_v22_gap,shoving_v22_gap_err,shoving_gap_over_inclusive,shoving_gap_over_inclusive_err,shoving2x_v22,shoving2x_v22_err,shoving2x_v22_gap,shoving2x_v22_gap_err,shoving2x_gap_over_inclusive,shoving2x_gap_over_inclusive_err,shoving_over_noshoving_v22,shoving_over_noshoving_v22_err,shoving_over_noshoving_v22_gap,shoving_over_noshoving_v22_gap_err,shoving2x_over_noshoving_v22,shoving2x_over_noshoving_v22_err,shoving2x_over_noshoving_v22_gap,shoving2x_over_noshoving_v22_gap_err
thrust,0_10,0.2719364248,0.0007992006486,0.18330439,0.00122208911,0.6740707505,0.003355187777,0.2749016954,0.0007607127212,0.1856428733,0.001398636544,0.6753063965,0.004121006518,0.2770848234,0.0007696377977,0.1852456631,0.001520855553,0.6685521814,0.004169710441,1.010904279,0.004080695061,1.012757378,0.01018867184,1.018932361,0.004120379004,1.010590434,0.01068800999
thrust,10_15,0.3130635155,0.0002530444936,0.186348207,0.0005409252269,0.5952408945,0.001473885982,0.317751664,0.0002378684194,0.1904314028,0.000504872241,0.5993089082,0.001348275565,0.3224750664,0.0002756046963,0.193085642,0.0004199795496,0.5987614614,0.001126746341,1.014975071,0.00111818938,1.021911645,0.004017416022,1.030062752,0.001211696368,1.036155084,0.003758414136
thrust,15_20,0.35726431,0.0001907275014,0.1872404403,0.0005200621751,0.5240950049,0.001294494004,0.3630251061,0.0001900615297,0.1903634334,0.0005549982537,0.5243809042,0.001453429271,0.3692520814,0.0001892313427,0.1951798766,0.0003400252686,0.5285816559,0.0007500910744,1.016124745,0.0007597905808,1.016679052,0.004093886089,1.033554349,0.00076485059,1.042402359,0.003417667839
thrust,20_25,0.3790822666,0.0003781983533,0.1742913546,0.0007630535443,0.459771849,0.001652520487,0.3867679739,0.0003015283369,0.1781653319,0.0008000488122,0.4606517187,0.00186863179,0.3933964733,0.0002876721061,0.1829057992,0.0006718977031,0.4649401091,0.001502757739,1.02027451,0.001291819991,1.022227019,0.006410891168,1.037760159,0.001283668643,1.049425541,0.005997493706
thrust,25_30,0.3781076982,0.0004742327959,0.1548736845,0.001560848838,0.4096020399,0.003809776946,0.3877559861,0.0004362171958,0.1603721946,0.00155001777,0.4135905063,0.003888352605,0.3958856028,0.000548612854,0.164931057,0.001891196782,0.41661292,0.004373450023,1.025517301,0.001727825223,1.035503192,0.01445945621,1.047018098,0.00195696856,1.064939196,0.01625743693
thrust,30_35,0.3637006485,0.001056019119,0.1325099939,0.006658118461,0.3643380742,0.01761901307,0.3763124253,0.001399013312,0.1454988495,0.006145119639,0.3866437558,0.01535947571,0.3828514698,0.001417872956,0.1482306358,0.005692324631,0.3871753082,0.01371713569,1.034676256,0.00488075189,1.098021706,0.0720728752,1.05265545,0.004953760617,1.118637406,0.07074331981
thrust,35_40,0.3493898866,0.003557695782,0.143615008,0.01293254227,0.4110451204,0.03386943391,0.351580199,0.003807821314,0.1010118418,0.02668165324,0.2873081081,0.07443953172,0.3740658056,0.00307655562,0.1424434889,0.02140014673,0.380797942,0.05538964649,1.006268963,0.01495882174,0.7033515733,0.1962854654,1.070625739,0.01401374685,0.9918426417,0.1737279304
thrust,40_999,0.3170923391,0.02537034844,0,0,0,0,0.3224601913,0.02426141631,0,0,0,0,0.3606232467,0.01766210552,0,0,0,0,1.016928357,0.1116878297,0,0,1.137281486,0.1066876908,0,0
