axis,multiplicity_bin,quantity,noshoving,noshoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_noshoving,shoving_over_noshoving_err,shoving2x_over_noshoving,shoving2x_over_noshoving_err
thrust,0_10,hV2TwoSub_2,0.1241766128,0.001786891369,0.1282039386,0.002021491693,0.1251659723,0.002663642243,1.032432241,0.0220392896,1.007967357,0.02589408473
thrust,10_15,hV2TwoSub_2,0.1486617275,0.0007147922421,0.1547923014,0.0007876853607,0.1589007339,0.0006104203971,1.041238415,0.007289639181,1.068874529,0.006578214295
thrust,15_20,hV2TwoSub_2,0.1759222105,0.0005532117985,0.1813272043,0.0006471323748,0.1873987971,0.0003840830582,1.030723772,0.004902774179,1.065236712,0.003998457177
thrust,20_25,hV2TwoSub_2,0.1849837752,0.0008440110706,0.1919815738,0.0008592260289,0.1977415497,0.0006198310764,1.037829256,0.006633036561,1.068966992,0.005917380134
thrust,25_30,hV2TwoSub_2,0.1807989682,0.001276690445,0.1904384551,0.001147167646,0.1971544578,0.001730492236,1.05331605,0.009776540898,1.090462295,0.01228428158
thrust,30_35,hV2TwoSub_2,0.1713398413,0.003712586112,0.1859717094,0.004360437443,0.1873278348,0.003698973991,1.085396765,0.03465208394,1.093311593,0.03205109701
thrust,35_40,hV2TwoSub_2,0.1773729946,0.008636324783,0.161246388,0.01336082142,0.198303782,0.01144188196,0.9090808235,0.08736857171,1.118004364,0.08440659947
thrust,40_999,hV2TwoSub_2,0.1547774683,0.05227104249,0.1279538538,0.05674901505,0.1548501681,0.07446440169,0.8266956116,0.4608452119,1.000469705,0.5878974325
thrust,0_10,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,10_15,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,15_20,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,20_25,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,25_30,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,30_35,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,35_40,hV2TwoSub_4,0.2184355337,0.05142852241,0,0,0.2349122082,0.032880676,0,0,1.075430376,0.2945653498
thrust,40_999,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,0_10,hV2TwoSub_6,0.2202498036,0.08827970633,0,0,0,0,0,0,0,0
thrust,10_15,hV2TwoSub_6,0,0,0.2324597854,0.02468050932,0.2275957921,0.02478173474,0,0,0,0
thrust,15_20,hV2TwoSub_6,0.1907122048,0.02307101499,0,0,0,0,0,0,0,0
thrust,20_25,hV2TwoSub_6,0,0,0,0,0,0,0,0,0,0
thrust,25_30,hV2TwoSub_6,0,0,0,0,0,0,0,0,0,0
thrust,30_35,hV2TwoSub_6,0,0,0,0,0.2130354301,0.07836408848,0,0,0,0
thrust,35_40,hV2TwoSub_6,0,0,0.2670241694,0.06299474448,0.2546053568,0.06469937964,0,0,0,0
thrust,40_999,hV2TwoSub_6,0,0,0.2912089874,0.03440768977,0,0,0,0,0,0
thrust,0_10,hV2TwoSub_8,0.3221828111,0.04157155194,0,0,0,0,0,0,0,0
thrust,10_15,hV2TwoSub_8,0.277249078,0.01458155992,0,0,0,0,0,0,0,0
thrust,15_20,hV2TwoSub_8,0,0,0,0,0,0,0,0,0,0
thrust,20_25,hV2TwoSub_8,0.211296797,0.04787057529,0.2204765879,0.03038280208,0.2349806534,0.02215973563,1.043445007,0.2766957853,1.112088099,0.272906059
thrust,25_30,hV2TwoSub_8,0,0,0,0,0.2278037508,0.04423913194,0,0,0,0
thrust,30_35,hV2TwoSub_8,0,0,0,0,0,0,0,0,0,0
thrust,35_40,hV2TwoSub_8,0,0,0.2617273432,0.05073418584,0,0,0,0,0,0
thrust,40_999,hV2TwoSub_8,0,0,0.2894154051,0.06378534708,0,0,0,0,0,0
