axis,multiplicity_bin,quantity,data,data_err,mc,mc_err,data_over_mc,data_over_mc_err
beam,0_10,hV2_2,0.7407454464,0.0002873146544,0.7415761406,0.0002419531055,0.9988798261,0.000506281548
beam,10_15,hV2_2,0.7312918598,0.0001648743297,0.7331932833,0.0001334411945,0.9974066545,0.0002889976699
beam,15_20,hV2_2,0.6895796094,0.0001655379161,0.6920030718,0.0001656363579,0.9964979022,0.0003378101308
beam,20_25,hV2_2,0.6294459853,0.0001792965518,0.6324309065,0.0001859723016,0.9952802413,0.0004074690792
beam,25_30,hV2_2,0.5659482151,0.0005851130421,0.5694043646,0.0004623424637,0.9939302371,0.001306622354
beam,30_35,hV2_2,0.5052439352,0.001289660822,0.5134032028,0.001196149362,0.9841074858,0.003401040258
beam,35_40,hV2_2,0.4585333649,0.002573261921,0.4555756354,0.005839454459,1.006492291,0.01408329037
beam,40_999,hV2_2,0.442246246,0.022011926,0.4293102555,0.01662608797,1.030132032,0.06496505503
beam,0_10,hV2_4,0.7161531217,0.0003805745146,0.7168630217,0.0002754567537,0.9990097132,0.0006551342863
beam,10_15,hV2_4,0.7094266286,0.000178182221,0.7115503594,0.000155181756,0.9970153471,0.0003316425768
beam,15_20,hV2_4,0.6596249931,0.0002067607662,0.6622103302,0.0002048069058,0.9960958973,0.0004386271407
beam,20_25,hV2_4,0.5850757087,0.0002919435724,0.5881469259,0.000235605996,0.9947781463,0.0006365476016
beam,25_30,hV2_4,0.505665465,0.0007657254413,0.5089102364,0.0007478854526,0.9936240792,0.002096700766
beam,30_35,hV2_4,0.4302439543,0.001896954744,0.4406765239,0.002011678852,0.9763260145,0.006196286502
beam,35_40,hV2_4,0.3679220761,0.004454415427,0.3674095527,0.009217276054,1.001394965,0.02789466165
beam,40_999,hV2_4,0.3605757071,0.03202776913,0.3455323686,0.02731631935,1.043536699,0.1240866077
beam,0_10,hV2_6,0.7133115718,0.0004001167108,0.714079736,0.0002917488926,0.99892426,0.0006932038142
beam,10_15,hV2_6,0.7072298203,0.0001844588522,0.7094117178,0.0001587943008,0.9969243565,0.0003426441375
beam,15_20,hV2_6,0.6564492658,0.0002141113719,0.6590787558,0.0002133735991,0.9960103553,0.0004577262769
beam,20_25,hV2_6,0.5800396163,0.00031135525,0.5831322471,0.0002473763769,0.9946965189,0.0006805485998
beam,25_30,hV2_6,0.4981951,0.0008198545604,0.5014399748,0.0008187372582,0.9935288869,0.002303210757
beam,30_35,hV2_6,0.4197718353,0.002208345385,0.4307455491,0.002361807442,0.9745239068,0.007405118716
beam,35_40,hV2_6,0.3523454797,0.005958584918,0.3531669455,0.009803210058,0.9976740017,0.03242817398
beam,40_999,hV2_6,0.3443392136,0.03874242937,0.3250388014,0.03902899316,1.059378794,0.1743217842
beam,0_10,hV2_8,0.7128068743,0.000402808171,0.71359256,0.0002944656256,0.9988989715,0.0006989591991
beam,10_15,hV2_8,0.7068658988,0.0001851852855,0.7090567102,0.0001596132942,0.9969102451,0.0003443410568
beam,15_20,hV2_8,0.6559140264,0.0002154608788,0.6585513516,0.0002146768435,0.9959952626,0.0004609323296
beam,20_25,hV2_8,0.5791500019,0.0003167952536,0.5822479975,0.0002494572853,0.9946792509,0.0006911186302
beam,25_30,hV2_8,0.4967577867,0.0008362201105,0.50000874,0.0008366770621,0.9934982069,0.002358109997
beam,30_35,hV2_8,0.4174979937,0.002329341614,0.4285756776,0.002486879244,0.9741523272,0.007841734285
beam,35_40,hV2_8,0.3480554739,0.006915581065,0.3494937061,0.009960515042,0.9958848124,0.03459930484
beam,40_999,hV2_8,0.3421147057,0.04105994406,0.3194786538,0.04740322557,1.070853097,0.2043619117
