axis,multiplicity_bin,quantity,data,data_err,mc,mc_err,data_over_mc,data_over_mc_err
beam,0_10,hV2TwoSub_2,0.7446872929,0.0003202879381,0.7455204109,0.000258739366,0.9988825014,0.0005520426819
beam,10_15,hV2TwoSub_2,0.7325429102,0.0001977929328,0.7343690647,0.0001271219251,0.9975133015,0.0003199352412
beam,15_20,hV2TwoSub_2,0.6836424174,0.0001795361671,0.6859945978,0.0001976352855,0.9965711386,0.0003884960221
beam,20_25,hV2TwoSub_2,0.6112895573,0.0002027031009,0.6141680503,0.000236052878,0.9953131833,0.0005052424356
beam,25_30,hV2TwoSub_2,0.5344323204,0.0006715714011,0.5375214138,0.0005653810411,0.9942530785,0.001629303579
beam,30_35,hV2TwoSub_2,0.4626299913,0.001531600446,0.4707428849,0.001651941815,0.9827657649,0.004741268981
beam,35_40,hV2TwoSub_2,0.413189148,0.003494279022,0.4042095045,0.007244126854,1.02221532,0.02025705133
beam,40_999,hV2TwoSub_2,0.4124296105,0.0255243491,0.3861281419,0.01863036617,1.068115907,0.08381872079
beam,0_10,hV2TwoSub_4,0.7140952147,0.0004975996946,0.714585294,0.0003838657407,0.9993141767,0.0008792461382
beam,10_15,hV2TwoSub_4,0.7054249307,0.0002581983738,0.7074183182,0.0001526480455,0.9971821658,0.0004236923029
beam,15_20,hV2TwoSub_4,0.6464314683,0.0002607254413,0.649299829,0.0002740302882,0.9955823787,0.0005811957797
beam,20_25,hV2TwoSub_4,0.5553142107,0.0003804826642,0.5587254597,0.0003924768141,0.9938945882,0.0009752782018
beam,25_30,hV2TwoSub_4,0.4566409496,0.0009429736367,0.4606892411,0.001263320725,0.9912125329,0.003402646453
beam,30_35,hV2TwoSub_4,0.3649553893,0.003473760534,0.378726609,0.003780663434,0.9636380983,0.01329156886
beam,35_40,hV2TwoSub_4,0.2925524621,0.01020161452,0.2900872979,0.02103698936,1.008498008,0.08115163895
beam,40_999,hV2TwoSub_4,0.3589177814,0.04169913704,0.2940722611,0.07903668848,1.220508796,0.3573676337
beam,0_10,hV2TwoSub_6,0.7105757305,0.0005813176684,0.7111051431,0.0004206362524,0.9992555074,0.001008792402
beam,10_15,hV2TwoSub_6,0.7026783697,0.0002781866466,0.70471879,0.0001513118516,0.9971046318,0.0004490669975
beam,15_20,hV2TwoSub_6,0.6422927542,0.0002812124699,0.645296554,0.000307774404,0.9953450863,0.0006444221277
beam,20_25,hV2TwoSub_6,0.5483221864,0.0004439196519,0.5518953127,0.0004613853359,0.9935257173,0.001156228705
beam,25_30,hV2TwoSub_6,0.4451416415,0.001075671296,0.4496686221,0.001638570684,0.9899326296,0.00432836187
beam,30_35,hV2TwoSub_6,0.3493852414,0.006807558824,0.3588452939,0.005873094412,0.9736375183,0.02477536671
beam,35_40,hV2TwoSub_6,0,0,0.2595194346,0.07603510881,0,0
beam,40_999,hV2TwoSub_6,0.3411683334,0.05235887345,0,0,0,0
beam,0_10,hV2TwoSub_8,0.7098630518,0.0005848556477,0.7104183451,0.0004427440938,0.9992183573,0.001032250217
beam,10_15,hV2TwoSub_8,0.7022056379,0.0002822952765,0.7042502385,0.0001527254067,0.9970967698,0.0004554486197
beam,15_20,hV2TwoSub_8,0.6415554882,0.0002851130738,0.6445900714,0.0003141396055,0.9952922278,0.0006564458721
beam,20_25,hV2TwoSub_8,0.546966563,0.0004670236334,0.5505641505,0.0004808623203,0.9934656343,0.001213441849
beam,25_30,hV2TwoSub_8,0.4423533509,0.001140971813,0.4471497627,0.0018011016,0.9892733661,0.004731723473
beam,30_35,hV2TwoSub_8,0.3449224853,0.009267140337,0.3495391599,0.008401909817,0.9867921104,0.0355742999
beam,35_40,hV2TwoSub_8,0,0,0,0,0,0
beam,40_999,hV2TwoSub_8,0.3348557924,0.06553647232,0,0,0,0
