axis,multiplicity_bin,quantity,noshoving,noshoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_noshoving,shoving_over_noshoving_err,shoving2x_over_noshoving,shoving2x_over_noshoving_err
thrust,0_10,hV2TwoSub_2,0.0881351995,0.00269686213,0.09246535319,0.002883447707,0.08688769774,0.004884837432,1.049130809,0.04583579484,0.9858455899,0.06310190128
thrust,10_15,hV2TwoSub_2,0.1014029632,0.001263105761,0.1074685429,0.001112203239,0.1110214512,0.0009614976903,1.059816592,0.01716325093,1.094854112,0.01661017162
thrust,15_20,hV2TwoSub_2,0.1199796421,0.0008711690654,0.1241351377,0.001025081239,0.1293104662,0.000666067185,1.034635006,0.01137688115,1.077770061,0.009594797135
thrust,20_25,hV2TwoSub_2,0.1210526302,0.001255654094,0.1277586474,0.001265863241,0.1319038353,0.001006638432,1.055397534,0.01513927487,1.089640391,0.01403211128
thrust,25_30,hV2TwoSub_2,0.1140122684,0.002591307796,0.1223502808,0.002109766527,0.1285911234,0.003214169414,1.073132589,0.03061571289,1.127870932,0.03810368136
thrust,30_35,hV2TwoSub_2,0.09882734693,0.007239772499,0.1172786308,0.008398723787,0.1194361306,0.007749231121,1.186702208,0.1215720471,1.208533208,0.1182647325
thrust,35_40,hV2TwoSub_2,0.1144006539,0.01751507904,0.06999284038,0.03854927145,0.1351754816,0.02344074712,0.6118220307,0.3497446407,1.181597106,0.2733334732
thrust,40_999,hV2TwoSub_2,0.1305919445,0.112864492,0,0,0,0,0,0,0,0
thrust,0_10,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,10_15,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,15_20,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,20_25,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,25_30,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,30_35,hV2TwoSub_4,0,0,0.1583645261,0.08791896638,0.145819225,0.1123828602,0,0,0,0
thrust,35_40,hV2TwoSub_4,0.1868056918,0.1106663941,0,0,0.193590569,0.09784275151,0,0,1.036320506,0.8069968971
thrust,40_999,hV2TwoSub_4,0,0,0,0,0,0,0,0,0,0
thrust,0_10,hV2TwoSub_6,0,0,0,0,0,0,0,0,0,0
thrust,10_15,hV2TwoSub_6,0,0,0.2327563843,0.03268551166,0.2358441395,0.02249132547,0,0,0,0
thrust,15_20,hV2TwoSub_6,0.1938854117,0.03288587756,0,0,0,0,0,0,0,0
thrust,20_25,hV2TwoSub_6,0,0,0,0,0,0,0,0,0,0
thrust,25_30,hV2TwoSub_6,0,0,0,0,0,0,0,0,0,0
thrust,30_35,hV2TwoSub_6,0,0,0.2511551407,0.05291386005,0.2544927511,0.04658132461,0,0,0,0
thrust,35_40,hV2TwoSub_6,0,0,0.3000348448,0.04736662842,0.3059098627,0.04710180821,0,0,0,0
thrust,40_999,hV2TwoSub_6,0,0,0.3050053826,0.08363926692,0,0,0,0,0,0
thrust,0_10,hV2TwoSub_8,0.352765516,0.02352379351,0,0,0.3378838769,0.03937415713,0,0,0.9578143598,0.1285983655
thrust,10_15,hV2TwoSub_8,0.2998389546,0.01167191767,0,0,0,0,0,0,0,0
thrust,15_20,hV2TwoSub_8,0,0,0,0,0,0,0,0,0,0
thrust,20_25,hV2TwoSub_8,0,0,0,0,0,0,0,0,0,0
thrust,25_30,hV2TwoSub_8,0,0,0.2620066529,0.01433239454,0.237232234,0.08945107199,0,0,0,0
thrust,30_35,hV2TwoSub_8,0,0,0,0,0,0,0,0,0,0
thrust,35_40,hV2TwoSub_8,0.2907901216,0.06362110396,0.2893143296,0.06287680977,0,0,0.9949248897,0.3068182515,0,0
thrust,40_999,hV2TwoSub_8,0,0,0,0,0.3141159915,0.08526648846,0,0,0,0
