axis,multiplicity_bin,quantity,noshoving,noshoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_noshoving,shoving_over_noshoving_err,shoving2x_over_noshoving,shoving2x_over_noshoving_err
beam,0_10,hV2_2,0.5997383939,0.0002511233441,0.6024757915,0.0001746650938,0.6049032853,0.0001320156299,1.004564319,0.0005116150191,1.008611907,0.0004762501368
beam,10_15,hV2_2,0.5438068869,0.0002214228421,0.547510157,0.0002052678737,0.550904638,0.0001904823966,1.006809899,0.0005572559129,1.01305197,0.0005411451024
beam,15_20,hV2_2,0.4841261104,0.0002828723922,0.4882419398,0.0003264162016,0.492781537,0.0002716067203,1.008501565,0.0008954478487,1.017878455,0.0008175975586
beam,20_25,hV2_2,0.432532185,0.0007663328212,0.437710874,0.0005972003961,0.4443534457,0.0005714704808,1.011972956,0.002262966772,1.027330361,0.00224913312
beam,25_30,hV2_2,0.3887630805,0.002018529302,0.39854753,0.001565473845,0.402077996,0.00193137118,1.025168155,0.00667443077,1.034249434,0.007315597457
beam,30_35,hV2_2,0.3618652258,0.005233122598,0.3611347627,0.004815963009,0.3655732731,0.004158903456,0.9979813946,0.01963196961,1.01024704,0.01858848733
beam,35_40,hV2_2,0.33509055,0.02289979443,0.3500867421,0.01340915834,0.3252475393,0.02026711934,1.044752656,0.08184694414,0.9706258182,0.08976653839
beam,40_999,hV2_2,0.2885710573,0.04526785941,0.3256940485,0.1167313908,0,0,1.128644194,0.4415643085,0,0
beam,0_10,hV2_4,0.5788580905,0.0002274071087,0.5815576553,0.0001603245817,0.5836674152,0.0002273390319,1.004663604,0.0004821704881,1.008308297,0.0005578103424
beam,10_15,hV2_4,0.5035368679,0.0002561931209,0.5070721628,0.0002348656695,0.5103384673,0.0001948263941,1.007020926,0.0006928714639,1.013507649,0.0006446773109
beam,15_20,hV2_4,0.4223386787,0.0004660844044,0.4272263328,0.0004913569881,0.4306643012,0.0003972860479,1.011572831,0.001612384795,1.019713142,0.001466717217
beam,20_25,hV2_4,0.3531450812,0.001372642022,0.358715384,0.0008744447084,0.3667146759,0.001406579856,1.015773412,0.004660450238,1.038424986,0.005670604967
beam,25_30,hV2_4,0.2948768984,0.003836084561,0.307123378,0.003951858093,0.3128534922,0.003893283182,1.041530821,0.01905759549,1.060963046,0.0191003005
beam,30_35,hV2_4,0.2411524253,0.01886699512,0.2413170303,0.01300785218,0.2567401872,0.01468278343,1.000682577,0.09507323771,1.064638628,0.1031744692
beam,35_40,hV2_4,0.2700676745,0.03515382319,0.2452844947,0.04360964854,0.2276260763,0.05399500689,0.9082334463,0.2001277719,0.842848285,0.228054865
beam,40_999,hV2_4,0.3183665863,0.03368280445,0,0,0.1772029762,0.202471926,0,0,0.5566004218,0.6386915593
beam,0_10,hV2_6,0.5777987139,0.0002127913862,0.5806117964,0.0001557107625,0.5825171452,0.0002226690807,1.00486862,0.0004577972052,1.00816622,0.0005351333607
beam,10_15,hV2_6,0.4991943557,0.0002612703076,0.5027999732,0.0002303516854,0.5060789555,0.0001947849477,1.007222873,0.000700596466,1.013791422,0.0006586300927
beam,15_20,hV2_6,0.4142569802,0.0005636937932,0.4193996512,0.0006170908293,0.4227303666,0.0004309179888,1.012414205,0.002029005264,1.02045442,0.001734985763
beam,20_25,hV2_6,0.3414161758,0.001762436813,0.3473309273,0.001015265234,0.3555520769,0.001968359339,1.017324169,0.006035044834,1.041403724,0.007882790868
beam,25_30,hV2_6,0.2776211342,0.005454569982,0.2921254168,0.005997109296,0.2978627864,0.005244476991,1.052244879,0.02990069495,1.072911064,0.02830600403
beam,30_35,hV2_6,0.1910862798,0.113789781,0,0,0.2313026099,0.03015922664,0,0,1.210461631,0.7378936383
beam,35_40,hV2_6,0.2710890043,0.03653614868,0,0,0.2369009601,0.05916469991,0,0,0.8738862748,0.2480001152
beam,40_999,hV2_6,0.3183424656,0.03409764806,0,0,0,0,0,0,0,0
beam,0_10,hV2_8,0.5776397257,0.0002115388007,0.5804780125,0.000155303324,0.5823714532,0.0002196480918,1.004913594,0.0004557603861,1.008191486,0.0005300079831
beam,10_15,hV2_8,0.4983704602,0.0002609121023,0.5019869895,0.0002340871881,0.5052643249,0.0002006322992,1.007256709,0.000706186521,1.013832812,0.0006661735565
beam,15_20,hV2_8,0.4125610076,0.0005968410874,0.4178113919,0.0006343946135,0.4210786597,0.0004428836112,1.012726322,0.002123909162,1.0206458,0.001825533636
beam,20_25,hV2_8,0.3388635394,0.001914047956,0.3448673571,0.001108708182,0.3529854319,0.002156891031,1.017717509,0.006614401747,1.041674275,0.008667962392
beam,25_30,hV2_8,0.2718599914,0.007437619907,0.2877267628,0.0072283312,0.2931764815,0.006018278139,1.058363761,0.03931077566,1.078409809,0.03688519548
beam,30_35,hV2_8,0,0,0,0,0.2232640885,0.05466020306,0,0,0,0
beam,35_40,hV2_8,0.2685038025,0.03862763421,0,0,0.2424279157,0.05285220087,0,0,0.9028844787,0.2358338206
beam,40_999,hV2_8,0.3183214054,0.03416642905,0,0,0,0,0,0,0,0
