sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,0_10,"[0,10)",3,3901,229740,137996.134323
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,10_15,"[10,15)",3,34886,5136582,3146328.25368
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,15_20,"[15,20)",3,81140,22632504,13080724.8844
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,20_25,"[20,25)",3,85223,39238856,20274688.2425
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,25_30,"[25,30)",3,58857,40761842,18163293.7366
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,30_35,"[30,35)",3,30257,29495564,11361214.8986
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,35_40,"[35,40)",3,12567,16410638,5295527.95914
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,inclusive,inclusive,0,40_999,"[40,inf)",3,5669,10390286,2675575.46221
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,0_10,"[0,10)",3,3901,101780,7749.3928077
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,10_15,"[10,15)",3,34886,2039762,199943.212547
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,15_20,"[15,20)",3,81140,9551192,1241615.46269
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,20_25,"[20,25)",3,85223,18782192,3108833.99492
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,25_30,"[25,30)",3,58857,22041210,4044362.48928
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,30_35,"[30,35)",3,30257,17486084,3292696.74461
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,35_40,"[35,40)",3,12567,10481852,1858167.92871
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,inclusive,inclusive,0,40_999,"[40,inf)",3,5669,7051820,1144462.70685
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",3,3901,18668,11969.4652306
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",3,34886,468592,300970.804633
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",3,81140,2368474,1420357.05662
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",3,85223,4750730,2551571.69473
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",3,58857,5578956,2600116.09986
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",3,30257,4425320,1823427.07544
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",3,12567,2633946,932430.853071
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",3,5669,1797774,521943.354225
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",3,3901,4432,1460.20437808
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",3,34886,120478,42209.1479193
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",3,81140,761682,272652.824893
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",3,85223,1917194,689658.496982
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",3,58857,2648302,903540.534747
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",3,30257,2337838,747870.901331
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",3,12567,1506778,429719.498366
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",3,5669,1085638,269500.078844
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,0_10,"[0,10)",3,3901,99934,50118.6943715
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,10_15,"[10,15)",3,34886,1948496,1022454.03265
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,15_20,"[15,20)",3,81140,7864038,3825066.16995
"Pythia qqbar 200 GeV enhanced shoving",enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,20_25,"[20,25)",3,85223,12848372,5307565.51087
