sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,0_10,"[0,10)",13,3953,234046,141116.835143
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,10_15,"[10,15)",13,35143,5167790,3168565.60228
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,15_20,"[15,20)",13,80508,22452692,12889939.6649
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,20_25,"[20,25)",13,85336,39277502,20225999.1302
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,25_30,"[25,30)",13,58733,40689984,18097296.3345
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,30_35,"[30,35)",13,30582,29843434,11302011.5294
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,35_40,"[35,40)",13,12526,16347892,5207230.61436
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,40_999,"[40,inf)",13,5719,10494760,2683931.80349
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,0_10,"[0,10)",13,3953,101520,7013.51173801
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,10_15,"[10,15)",13,35143,2065228,191440.800667
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,15_20,"[15,20)",13,80508,9567842,1223311.41011
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,20_25,"[20,25)",13,85336,18849502,3003411.91926
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,25_30,"[25,30)",13,58733,22195854,3958137.112
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,30_35,"[30,35)",13,30582,17876452,3252126.02344
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,35_40,"[35,40)",13,12526,10549958,1806047.88921
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,40_999,"[40,inf)",13,5719,7126354,1082065.769
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",13,3953,18692,12209.5518501
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",13,35143,468140,301568.321724
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",13,80508,2364108,1407706.87543
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",13,85336,4738038,2517651.04647
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",13,58733,5574892,2609198.47369
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",13,30582,4478634,1816912.81687
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",13,12526,2640826,918918.734555
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",13,5719,1786098,517187.40269
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",13,3953,4358,1427.36613255
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",13,35143,119006,41002.4605374
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",13,80508,769350,272892.215171
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",13,85336,1926562,678124.001233
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",13,58733,2674606,901518.538246
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",13,30582,2368482,738100.608306
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",13,12526,1533330,421925.360377
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",13,5719,1080842,255147.626474
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,0_10,"[0,10)",13,3953,100684,50701.3769076
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,10_15,"[10,15)",13,35143,1968408,1034799.69045
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,15_20,"[15,20)",13,80508,7818908,3777924.25344
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,20_25,"[20,25)",13,85336,12839510,5305680.06102
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,25_30,"[25,30)",13,58733,12765742,4200246.16345
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,30_35,"[30,35)",13,30582,8997764,2258877.10714
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,35_40,"[35,40)",13,12526,4802228,910212.843412
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,40_999,"[40,inf)",13,5719,2935120,370273.038863
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,0_10,"[0,10)",13,3953,80260,3234.57922387
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,10_15,"[10,15)",13,35143,1562404,92069.7997007
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,15_20,"[15,20)",13,80508,6783206,504531.735691
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,20_25,"[20,25)",13,85336,12392070,1043163.32567
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,25_30,"[25,30)",13,58733,13595926,1144548.33138
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,30_35,"[30,35)",13,30582,10346264,802581.335698
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,35_40,"[35,40)",13,12526,5891272,364314.072351
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,40_999,"[40,inf)",13,5719,3839602,176699.025208
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,0_10,"[0,10)",13,3953,73824,37718.2572582
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,10_15,"[10,15)",13,35143,1307964,700178.41109
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,15_20,"[15,20)",13,80508,4737342,2324744.39238
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,20_25,"[20,25)",13,85336,7131190,2966719.00521
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,25_30,"[25,30)",13,58733,6529114,2095840.30024
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,30_35,"[30,35)",13,30582,4262122,1000585.57827
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,35_40,"[35,40)",13,12526,2112470,354523.388589
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,40_999,"[40,inf)",13,5719,1158954,112307.01814
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,0_10,"[0,10)",13,3953,70322,2471.65833189
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,10_15,"[10,15)",13,35143,1342362,67254.5794515
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,15_20,"[15,20)",13,80508,5677902,342276.783297
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,20_25,"[20,25)",13,85336,10058288,634544.640721
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,25_30,"[25,30)",13,58733,10690986,622762.984451
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,30_35,"[30,35)",13,30582,7909560,396066.044552
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,35_40,"[35,40)",13,12526,4385002,159373.712791
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,40_999,"[40,inf)",13,5719,2743540,65344.4488816
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,0_10,"[0,10)",13,3953,58952,30014.9984031
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,10_15,"[10,15)",13,35143,973828,520044.628418
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,15_20,"[15,20)",13,80508,3286162,1599435.51259
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,20_25,"[20,25)",13,85336,4616588,1876672.70706
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,25_30,"[25,30)",13,58733,3972052,1214027.32705
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,30_35,"[30,35)",13,30582,2433830,522200.95089
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,35_40,"[35,40)",13,12526,1127380,167094.694311
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2,40_999,"[40,inf)",13,5719,567492,46970.8332579
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,0_10,"[0,10)",13,3953,64006,1932.05927996
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,10_15,"[10,15)",13,35143,1208504,52675.4815377
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,15_20,"[15,20)",13,80508,5029444,251727.105777
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,20_25,"[20,25)",13,85336,8759330,435522.268436
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,25_30,"[25,30)",13,58733,9141790,402178.803578
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,30_35,"[30,35)",13,30582,6640992,250263.899942
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,35_40,"[35,40)",13,12526,3596604,95394.738241
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2,40_999,"[40,inf)",13,5719,2163316,35413.2287098
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,0_10,"[0,10)",13,3953,43428,21576.3715668
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,10_15,"[10,15)",13,35143,649202,339760.649068
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,15_20,"[15,20)",13,80508,1994120,942512.151201
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,20_25,"[20,25)",13,85336,2524664,953778.727625
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,25_30,"[25,30)",13,58733,1997944,544481.747898
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,30_35,"[30,35)",13,30582,1108260,196093.837315
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,35_40,"[35,40)",13,12526,467118,52133.7093987
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,40_999,"[40,inf)",13,5719,205852,11751.5151902
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,0_10,"[0,10)",13,3953,56546,1356.4251155
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,10_15,"[10,15)",13,35143,1050930,35841.3676615
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,15_20,"[15,20)",13,80508,4298864,161813.020575
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,20_25,"[20,25)",13,85336,7343504,260996.006564
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,25_30,"[25,30)",13,58733,7490158,229829.812883
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,30_35,"[30,35)",13,30582,5286522,145334.224404
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,35_40,"[35,40)",13,12526,2744102,53215.8777956
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,40_999,"[40,inf)",13,5719,1545360,17609.2555078
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,0_10,"[0,10)",13,3953,31428,15140.5484156
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,10_15,"[10,15)",13,35143,419008,211638.154844
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,15_20,"[15,20)",13,80508,1142948,510511.301819
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,20_25,"[20,25)",13,85336,1295316,437445.088461
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,25_30,"[25,30)",13,58733,923752,209911.496952
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,30_35,"[30,35)",13,30582,458784,62718.3650068
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,35_40,"[35,40)",13,12526,175338,14105.6483443
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3,40_999,"[40,inf)",13,5719,65894,2076.55015583
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,0_10,"[0,10)",13,3953,49596,727.473717781
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,10_15,"[10,15)",13,35143,906588,21674.489673
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,15_20,"[15,20)",13,80508,3650254,97498.5265036
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,20_25,"[20,25)",13,85336,6104718,154111.294301
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,25_30,"[25,30)",13,58733,6045512,134214.003816
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,30_35,"[30,35)",13,30582,4102994,90518.6852603
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,35_40,"[35,40)",13,12526,2006562,31095.8000552
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3,40_999,"[40,inf)",13,5719,1033014,9624.38301262
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,0_10,"[0,10)",13,3953,58719,35512.9654504
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,10_15,"[10,15)",13,35143,1287697,791300.361768
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,15_20,"[15,20)",13,80508,5525738,3164663.64557
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,20_25,"[20,25)",13,85336,9548032,4831800.44562
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,25_30,"[25,30)",13,58733,9808618,4156416.18098
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,30_35,"[30,35)",13,30582,7186008,2473532.71389
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,35_40,"[35,40)",13,12526,3947348,1082693.20756
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,40_999,"[40,inf)",13,5719,2544992,521193.443937
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,0_10,"[0,10)",13,3953,24865,36.5815753422
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,10_15,"[10,15)",13,35143,492289,8136.58417885
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,15_20,"[15,20)",13,80508,2202729,56222.7486821
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,20_25,"[20,25)",13,85336,4201589,134735.149232
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,25_30,"[25,30)",13,58733,4868519,174654.525269
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,30_35,"[30,35)",13,30582,3915986,146724.04306
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,35_40,"[35,40)",13,12526,2342962,70599.6715463
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0,40_999,"[40,inf)",13,5719,1622463,38479.1158913
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,0_10,"[0,10)",13,3953,37284,22980.3186256
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,10_15,"[10,15)",13,35143,721202,457914.358269
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,15_20,"[15,20)",13,80508,2724294,1615216.69634
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,20_25,"[20,25)",13,85336,4129763,2141562.4992
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,25_30,"[25,30)",13,58733,3725825,1567008.04875
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,30_35,"[30,35)",13,30582,2384624,770263.810611
