sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,0_10,"[0,10)",0,3874,228990,140250.808547
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,10_15,"[10,15)",0,34840,5132314,3107175.03346
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,15_20,"[15,20)",0,80701,22514386,12883192.2242
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,20_25,"[20,25)",0,85064,39167338,20026947.7705
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,25_30,"[25,30)",0,59078,40899152,18092795.7265
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,30_35,"[30,35)",0,30637,29849840,11136216.7937
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,35_40,"[35,40)",0,12689,16577246,5245226.67754
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,40_999,"[40,inf)",0,5617,10303566,2625741.11148
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,0_10,"[0,10)",0,3874,99378,7797.16033117
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,10_15,"[10,15)",0,34840,2075648,190756.456134
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,15_20,"[15,20)",0,80701,9688566,1197524.12951
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,20_25,"[20,25)",0,85064,19050658,2955753.76935
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,25_30,"[25,30)",0,59078,22468566,3867350.75726
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,30_35,"[30,35)",0,30637,18137618,3202904.04414
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,35_40,"[35,40)",0,12689,10682364,1758254.50075
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,40_999,"[40,inf)",0,5617,7114088,1040632.98073
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",0,3874,18454,12186.8962103
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",0,34840,468166,295336.761845
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",0,80701,2367278,1400878.84819
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",0,85064,4751736,2508062.41006
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",0,59078,5596524,2590515.51624
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",0,30637,4492308,1804694.30537
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",0,12689,2673070,923979.362557
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",0,5617,1767848,512838.211121
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",0,3874,4134,1338.94448052
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",0,34840,123064,40968.6347724
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",0,80701,782230,274017.074228
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",0,85064,1950716,678892.562848
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",0,59078,2694618,887469.548805
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",0,30637,2406812,735790.285656
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",0,12689,1530128,412012.839746
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",0,5617,1082818,250271.198496
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,0_10,"[0,10)",0,3874,96710,50036.0265863
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,10_15,"[10,15)",0,34840,1942694,1006362.61564
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,15_20,"[15,20)",0,80701,7842866,3776623.75651
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,20_25,"[20,25)",0,85064,12826710,5224809.35461
