sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,0_10,"[0,10)",14,3899,231454,141227.498269
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,10_15,"[10,15)",14,34865,5132778,3126765.26626
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,15_20,"[15,20)",14,80762,22504936,12941895.8908
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,20_25,"[20,25)",14,85086,39202614,20125148.4688
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,25_30,"[25,30)",14,58874,40789802,18164206.9482
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,30_35,"[30,35)",14,30890,30108788,11380394.4403
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,35_40,"[35,40)",14,12421,16221148,5173497.27601
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,40_999,"[40,inf)",14,5703,10468520,2634873.06133
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,0_10,"[0,10)",14,3899,100348,7428.3169466
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,10_15,"[10,15)",14,34865,2063762,195425.930629
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,15_20,"[15,20)",14,80762,9568880,1213177.42681
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,20_25,"[20,25)",14,85086,18980976,3027384.30164
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,25_30,"[25,30)",14,58874,22264594,3953989.99796
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,30_35,"[30,35)",14,30890,18072432,3276927.55132
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,35_40,"[35,40)",14,12421,10448318,1814776.57661
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,40_999,"[40,inf)",14,5703,7156926,1093798.18775
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",14,3899,18022,11644.8366369
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",14,34865,469060,299086.927605
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",14,80762,2351084,1400483.03088
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",14,85086,4761974,2540064.14888
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",14,58874,5587030,2616525.54254
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",14,30890,4518520,1824567.27561
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",14,12421,2632256,915712.624236
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",14,5703,1803324,515610.50908
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",14,3899,4256,1507.48302692
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",14,34865,121478,42855.4338623
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",14,80762,763554,272537.139351
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",14,85086,1943622,683136.076908
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",14,58874,2670758,899233.497827
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",14,30890,2417256,751053.110895
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",14,12421,1510450,424908.325197
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",14,5703,1090526,262016.340276
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,0_10,"[0,10)",14,3899,98720,50764.2150234
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,10_15,"[10,15)",14,34865,1946146,1015530.89454
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,15_20,"[15,20)",14,80762,7822178,3790153.30836
