sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,0_10,"[0,10)",6,3888,228966,137090.519956
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,10_15,"[10,15)",6,35028,5159882,3140007.19963
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,15_20,"[15,20)",6,80321,22403884,12801073.3119
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,20_25,"[20,25)",6,85121,39199860,20066136.7481
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,25_30,"[25,30)",6,59107,40929198,18027013.6194
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,30_35,"[30,35)",6,30846,30080136,11256119.1541
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,35_40,"[35,40)",6,12637,16485804,5213294.04798
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,40_999,"[40,inf)",6,5552,10177436,2543631.24981
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,0_10,"[0,10)",6,3888,101372,7300.15207915
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,10_15,"[10,15)",6,35028,2078504,187283.346529
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,15_20,"[15,20)",6,80321,9619854,1187040.75463
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,20_25,"[20,25)",6,85121,19098574,2971863.69288
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,25_30,"[25,30)",6,59107,22547546,3886049.46789
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,30_35,"[30,35)",6,30846,18248244,3172419.924
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,35_40,"[35,40)",6,12637,10678734,1786700.90396
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,40_999,"[40,inf)",6,5552,7033172,1029069.62545
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",6,3888,18390,11895.1406635
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",6,35028,469792,300447.020273
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",6,80321,2358426,1393255.69846
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",6,85121,4743712,2513433.06328
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",6,59107,5604664,2583749.68387
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",6,30846,4532226,1818187.84131
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",6,12637,2657394,924712.934504
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",6,5552,1760616,497940.963309
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",6,3888,4266,1384.87034814
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",6,35028,121636,41161.9435818
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",6,80321,777472,270371.91029
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",6,85121,1944144,681401.833062
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",6,59107,2718110,899659.338048
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",6,30846,2425228,735463.21499
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",6,12637,1533078,423266.837306
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",6,5552,1070778,251520.745243
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,0_10,"[0,10)",6,3888,98338,49058.8516972
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,10_15,"[10,15)",6,35028,1946498,1012442.77497
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,15_20,"[15,20)",6,80321,7824926,3757724.84776
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,20_25,"[20,25)",6,85121,12830538,5242793.07277
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,25_30,"[25,30)",6,59107,12852400,4147486.38269
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,30_35,"[30,35)",6,30846,9126538,2243927.79943
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,35_40,"[35,40)",6,12637,4836938,893129.933885
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1,40_999,"[40,inf)",6,5552,2851650,350787.465342
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,0_10,"[0,10)",6,3888,79968,4047.17385662
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,10_15,"[10,15)",6,35028,1572472,88250.2254784
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,15_20,"[15,20)",6,80321,6817342,484975.860126
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,20_25,"[20,25)",6,85121,12544318,1017317.13674
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,25_30,"[25,30)",6,59107,13819740,1116549.03234
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,30_35,"[30,35)",6,30846,10603358,755121.820667
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,35_40,"[35,40)",6,12637,5969678,361801.841173
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1,40_999,"[40,inf)",6,5552,3800468,180234.998236
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,0_10,"[0,10)",6,3888,70874,35575.7842046
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,10_15,"[10,15)",6,35028,1291456,688419.608954
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,15_20,"[15,20)",6,80321,4745274,2318615.04199
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,20_25,"[20,25)",6,85121,7107642,2913428.49439
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,25_30,"[25,30)",6,59107,6596532,2084039.6055
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,30_35,"[30,35)",6,30846,4329658,977763.434164
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,35_40,"[35,40)",6,12637,2118940,342302.131136
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,40_999,"[40,inf)",6,5552,1133636,105244.521727
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,0_10,"[0,10)",6,3888,70118,3135.64671934
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,10_15,"[10,15)",6,35028,1350308,63471.1407133
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,15_20,"[15,20)",6,80321,5707864,328600.582273
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,20_25,"[20,25)",6,85121,10180918,617544.55752
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,25_30,"[25,30)",6,59107,10862344,610804.223414
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,30_35,"[30,35)",6,30846,8106526,364096.383519
