sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,0_10,"[0,10)",12,3996,234452,141085.475132
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,10_15,"[10,15)",12,34902,5126326,3127477.86541
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,15_20,"[15,20)",12,80377,22435374,12785809.3536
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,20_25,"[20,25)",12,85233,39227536,20058034.4572
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,25_30,"[25,30)",12,59268,41068060,18087539.3677
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,30_35,"[30,35)",12,30393,29626394,11097195.531
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,35_40,"[35,40)",12,12584,16427412,5229469.02905
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,inclusive,inclusive,0,40_999,"[40,inf)",12,5747,10490832,2658765.13112
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,0_10,"[0,10)",12,3996,101356,6864.31740757
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,10_15,"[10,15)",12,34902,2048390,186807.404601
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,15_20,"[15,20)",12,80377,9682624,1189325.08745
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,20_25,"[20,25)",12,85233,19135450,3004598.83482
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,25_30,"[25,30)",12,59268,22641800,3912670.63565
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,30_35,"[30,35)",12,30393,17953710,3133370.53178
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,35_40,"[35,40)",12,12584,10661310,1785851.1661
"Pythia qqbar 200 GeV no shoving",no_shoving,thrust,inclusive,inclusive,0,40_999,"[40,inf)",12,5747,7240092,1061411.96011
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",12,3996,18932,12281.0849938
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",12,34902,464970,296089.402151
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",12,80377,2355000,1389474.15066
"Pythia qqbar 200 GeV no shoving",no_shoving,beam,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",12,85233,4753658,2514564.9996
