sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,block,number_of_events,number_of_valid_pairs,numerator
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,0_10,"[0,10)",9,3950,233806,141696.879192
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,10_15,"[10,15)",9,35057,5164742,3150623.60145
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,15_20,"[15,20)",9,80363,22427598,12880876.9912
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,20_25,"[20,25)",9,85305,39298364,20216607.6997
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,25_30,"[25,30)",9,59170,40998948,18211920.2129
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,30_35,"[30,35)",9,30393,29605736,11159144.9252
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,35_40,"[35,40)",9,12593,16451320,5264118.22375
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,inclusive,inclusive,0,40_999,"[40,inf)",9,5669,10393750,2647026.59104
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,0_10,"[0,10)",9,3950,102746,7826.02398304
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,10_15,"[10,15)",9,35057,2058802,194380.436828
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,15_20,"[15,20)",9,80363,9559850,1218262.19902
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,20_25,"[20,25)",9,85305,18963130,3039454.22931
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,25_30,"[25,30)",9,59170,22423904,4009430.40134
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,30_35,"[30,35)",9,30393,17761184,3226313.24254
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,35_40,"[35,40)",9,12593,10585068,1849810.34546
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,inclusive,inclusive,0,40_999,"[40,inf)",9,5669,7078324,1093285.78121
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",9,3950,18998,12276.265748
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",9,35057,470216,300672.799422
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",9,80363,2349854,1390926.98119
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",9,85305,4758104,2539084.19391
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",9,59170,5612532,2619064.22048
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",9,30393,4444500,1796071.7828
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",9,12593,2654716,929415.625535
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,beam,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",9,5669,1795358,527479.850688
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,0_10,"[0,10)",9,3950,4148,1356.18296017
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,10_15,"[10,15)",9,35057,120840,41141.8489279
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,15_20,"[15,20)",9,80363,769988,272508.43949
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,20_25,"[20,25)",9,85305,1940340,688853.372788
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,25_30,"[25,30)",9,59170,2703864,907159.654798
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,30_35,"[30,35)",9,30393,2372480,735295.028599
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,35_40,"[35,40)",9,12593,1535204,431331.832356
"Pythia qqbar 200 GeV nominal shoving",nominal_shoving,thrust,pt_selection,pt_1_to_3_GeV,0,40_999,"[40,inf)",9,5669,1076940,262249.130962
